dataset,method,feature,real_score,null_p95,empirical_p_value,above_null_p95,n_permutations
breast_cancer_wisconsin,f_classif,radius_mean,413.5839803122394,3.344823124192314,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,texture_mean,95.96506041766408,4.748562550066653,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,perimeter_mean,441.6704212649501,3.0060351754291146,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,area_mean,356.219628488886,2.9483324566034916,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,smoothness_mean,46.51189825905186,2.6264521337504765,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,compactness_mean,180.02510390006594,4.238769750906202,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,concavity_mean,301.0634935595095,1.9050613346058685,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,concave_points_mean,538.3434867993371,2.1383746780288715,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,symmetry_mean,34.72203153743053,1.5469310098959237,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,radius_se,157.82057282814193,5.23537106850929,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,perimeter_se,140.81112297297443,5.443416022418168,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,area_se,136.78467700480746,4.313875418470854,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,smoothness_se,5.437444433764565,2.75769644258913,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,compactness_se,24.3238256990759,3.9722897971320816,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,concavity_se,13.939361949124969,3.518739336913602,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,concave_points_se,52.54605332004144,3.7053010193687634,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,radius_worst,550.780789885704,3.8130400408795686,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,texture_worst,125.00237007327199,4.666635995615509,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,perimeter_worst,561.0909577109567,3.5113623321814793,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,area_worst,414.03690604190086,3.5789177079741643,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,smoothness_worst,79.04202056077906,2.2177313174185627,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,compactness_worst,175.10039490884404,4.130598898935532,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,concavity_worst,247.0397205035794,2.9816353848976,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,concave_points_worst,602.3109201187426,4.10394107381342,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,symmetry_worst,65.05471179292877,3.418363603220076,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,fractal_dimension_worst,32.15280465794745,4.990286365172355,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,radius_mean,0.3645471017289674,0.025512720247378485,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,texture_mean,0.1281017948640597,0.03517013709207419,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,perimeter_mean,0.37820732717088035,0.04490303296013858,0.047619047619047616,True,20
