dataset,method,k,full_mean_abs_corr,selected_mean_abs_corr,full_max_abs_corr,selected_max_abs_corr,full_high_corr_pairs,selected_high_corr_pairs,n_selected_features
customer_churn,mutual_info,5,0.07073593576054732,0.13055166063537688,1.0,0.2177124018442862,1,0,5
customer_churn,mutual_info,10,0.07073593576054732,0.12226077668108998,1.0,1.0,1,1,10
customer_churn,mutual_info,15,0.07073593576054732,0.07073593576054733,1.0,1.0,1,1,15
customer_churn,random_forest,1,0.07073593576054732,0.0,1.0,0.0,1,0,1
customer_churn,random_forest,4,0.07073593576054732,0.12347873732312718,1.0,0.19992853402382035,1,0,4
customer_churn,random_forest,5,0.07073593576054732,0.13055166063537688,1.0,0.2177124018442862,1,0,5
customer_churn,random_forest,10,0.07073593576054732,0.12226077668108996,1.0,1.0,1,1,10
customer_churn,random_forest,15,0.07073593576054732,0.07073593576054733,1.0,1.0,1,1,15
customer_churn,variance,1,0.07073593576054732,0.0,1.0,0.0,1,0,1
customer_churn,variance,4,0.07073593576054732,0.042681687681765744,1.0,0.14708042203193547,1,0,4
customer_churn,variance,5,0.07073593576054732,0.04945891210919166,1.0,0.16909899009458332,1,0,5
customer_churn,variance,10,0.07073593576054732,0.07061525184684847,1.0,1.0,1,1,10
customer_churn,variance,15,0.07073593576054732,0.07073593576054733,1.0,1.0,1,1,15
madelon,f_classif,5,0.021696149099801807,0.5949232604397312,0.9960574689283546,0.9957736622808124,12,2,5
madelon,f_classif,10,0.021696149099801807,0.38491538552140564,0.9960574689283546,0.9960574689283546,12,4,10
madelon,f_classif,15,0.021696149099801807,0.2913709524014207,0.9960574689283546,0.9960574689283546,12,6,15
madelon,f_classif,20,0.021696149099801807,0.1684924950471143,0.9960574689283546,0.9960574689283546,12,6,20
madelon,f_classif,22,0.021696149099801807,0.1413411148234193,0.9960574689283546,0.9960574689283546,12,6,22
madelon,f_classif,30,0.021696149099801807,0.08557925944765346,0.9960574689283546,0.9960574689283546,12,6,30
madelon,f_classif,50,0.021696149099801807,0.04409443176470053,0.9960574689283546,0.9960574689283546,12,6,50
madelon,l1_logistic,5,0.021696149099801807,0.11941218550201267,0.9960574689283546,0.9908628488481467,12,1,5
madelon,l1_logistic,10,0.021696149099801807,0.043675663052337124,0.9960574689283546,0.9908628488481467,12,1,10
madelon,l1_logistic,15,0.021696149099801807,0.02916848464903279,0.9960574689283546,0.9908628488481467,12,1,15
madelon,l1_logistic,20,0.021696149099801807,0.02578681445254417,0.9960574689283546,0.9908628488481467,12,1,20
madelon,l1_logistic,22,0.021696149099801807,0.02557050493593857,0.9960574689283546,0.9908628488481467,12,1,22
madelon,l1_logistic,30,0.021696149099801807,0.023841725854307834,0.9960574689283546,0.9908628488481467,12,1,30
madelon,l1_logistic,50,0.021696149099801807,0.022804090570747535,0.9960574689283546,0.9908628488481467,12,1,50
madelon,linear_svm,5,0.021696149099801807,0.30885312818464156,0.9960574689283546,0.9901859725361715,12,1,5
madelon,linear_svm,10,0.021696149099801807,0.210843902676672,0.9960574689283546,0.9960574689283546,12,2,10
madelon,linear_svm,15,0.021696149099801807,0.18288584255102439,0.9960574689283546,0.9960574689283546,12,3,15
madelon,linear_svm,20,0.021696149099801807,0.11354462562305902,0.9960574689283546,0.9960574689283546,12,3,20
madelon,linear_svm,22,0.021696149099801807,0.09684411236304835,0.9960574689283546,0.9960574689283546,12,3,22
madelon,linear_svm,30,0.021696149099801807,0.07930386468079689,0.9960574689283546,0.9960574689283546,12,5,30
madelon,linear_svm,50,0.021696149099801807,0.04714543242835486,0.9960574689283546,0.9960574689283546,12,6,50
madelon,mrmr_approx,5,0.021696149099801807,0.017539576358986043,0.9960574689283546,0.04947008244239087,12,0,5
madelon,mrmr_approx,10,0.021696149099801807,0.01614936314371566,0.9960574689283546,0.04947008244239087,12,0,10
madelon,mrmr_approx,15,0.021696149099801807,0.014624885577225572,0.9960574689283546,0.054705347118332255,12,0,15
madelon,mrmr_approx,20,0.021696149099801807,0.016082617129724218,0.9960574689283546,0.05899054118020609,12,0,20
madelon,mrmr_approx,22,0.021696149099801807,0.016927746320897132,0.9960574689283546,0.09431490967604862,12,0,22
madelon,mrmr_approx,30,0.021696149099801807,0.017680715402030592,0.9960574689283546,0.09431490967604862,12,0,30
madelon,mrmr_approx,50,0.021696149099801807,0.019714329363025553,0.9960574689283546,0.3294060616820573,12,0,50
madelon,mutual_info,5,0.021696149099801807,0.13879593856665404,0.9960574689283546,0.629850889153246,12,0,5
madelon,mutual_info,10,0.021696149099801807,0.07188340247290574,0.9960574689283546,0.6854718650058195,12,0,10
madelon,mutual_info,15,0.021696149099801807,0.04272462277970897,0.9960574689283546,0.6854718650058195,12,0,15
madelon,mutual_info,20,0.021696149099801807,0.032867782664196904,0.9960574689283546,0.6854718650058195,12,0,20
madelon,mutual_info,22,0.021696149099801807,0.030268040153415516,0.9960574689283546,0.6854718650058195,12,0,22
madelon,mutual_info,30,0.021696149099801807,0.026371940036302017,0.9960574689283546,0.6854718650058195,12,0,30
madelon,mutual_info,50,0.021696149099801807,0.025940221259749183,0.9960574689283546,0.9942708891412589,12,2,50
madelon,random_forest,5,0.021696149099801807,0.5967041866654248,0.9960574689283546,0.9908628488481467,12,1,5
madelon,random_forest,10,0.021696149099801807,0.4348180505078222,0.9960574689283546,0.9957736622808124,12,3,10
madelon,random_forest,15,0.021696149099801807,0.33485219594411214,0.9960574689283546,0.9960574689283546,12,6,15
madelon,random_forest,20,0.021696149099801807,0.2906381487537991,0.9960574689283546,0.9960574689283546,12,12,20
madelon,random_forest,22,0.021696149099801807,0.2627881783080427,0.9960574689283546,0.9960574689283546,12,12,22
madelon,random_forest,30,0.021696149099801807,0.15109141578626598,0.9960574689283546,0.9960574689283546,12,12,30
madelon,random_forest,50,0.021696149099801807,0.06828998242110777,0.9960574689283546,0.9960574689283546,12,12,50
madelon,variance,5,0.021696149099801807,0.02273282245733515,0.9960574689283546,0.05153902871854956,12,0,5
madelon,variance,10,0.021696149099801807,0.022043524818875185,0.9960574689283546,0.055459217269061924,12,0,10
madelon,variance,15,0.021696149099801807,0.021106125890161295,0.9960574689283546,0.05579929020955325,12,0,15
madelon,variance,20,0.021696149099801807,0.02044400966731893,0.9960574689283546,0.06392677739771567,12,0,20
madelon,variance,22,0.021696149099801807,0.021012009583352236,0.9960574689283546,0.06752405129624563,12,0,22
madelon,variance,30,0.021696149099801807,0.021123907798970675,0.9960574689283546,0.07799110519173522,12,0,30
madelon,variance,50,0.021696149099801807,0.021438259248005284,0.9960574689283546,0.08692160278192268,12,0,50
olive_oil_3class,f_classif,3,0.3189243518285349,0.5791941354563347,0.8649362657106524,0.8360012474108751,1,0,3
olive_oil_3class,f_classif,5,0.3189243518285349,0.5813682033706018,0.8649362657106524,0.8649362657106524,1,1,5
olive_oil_3class,f_classif,8,0.3189243518285349,0.31892435182853485,0.8649362657106524,0.8649362657106524,1,1,8
olive_oil_3class,l1_logistic,3,0.3189243518285349,0.13242873839851807,0.8649362657106524,0.18021197095832361,1,0,3
olive_oil_3class,l1_logistic,5,0.3189243518285349,0.3293958370450917,0.8649362657106524,0.80517440757015,1,0,5
olive_oil_3class,l1_logistic,8,0.3189243518285349,0.3189243518285348,0.8649362657106524,0.8649362657106524,1,1,8
olive_oil_3class,linear_svm,3,0.3189243518285349,0.37408034465818224,0.8649362657106524,0.6348618895918944,1,0,3
olive_oil_3class,linear_svm,5,0.3189243518285349,0.5813682033706019,0.8649362657106524,0.8649362657106524,1,1,5
olive_oil_3class,linear_svm,8,0.3189243518285349,0.31892435182853485,0.8649362657106524,0.8649362657106524,1,1,8
olive_oil_3class,mrmr_approx,3,0.3189243518285349,0.13242873839851807,0.8649362657106524,0.18021197095832361,1,0,3
olive_oil_3class,mrmr_approx,5,0.3189243518285349,0.20356603186290748,0.8649362657106524,0.6348618895918944,1,0,5
olive_oil_3class,mrmr_approx,8,0.3189243518285349,0.3189243518285349,0.8649362657106524,0.8649362657106524,1,1,8
olive_oil_3class,mutual_info,3,0.3189243518285349,0.561423620451436,0.8649362657106524,0.8649362657106524,1,1,3
olive_oil_3class,mutual_info,5,0.3189243518285349,0.4900295817342365,0.8649362657106524,0.8649362657106524,1,1,5
olive_oil_3class,mutual_info,8,0.3189243518285349,0.3189243518285349,0.8649362657106524,0.8649362657106524,1,1,8
olive_oil_3class,random_forest,3,0.3189243518285349,0.44357988094968864,0.8649362657106524,0.8350724693846304,1,0,3
olive_oil_3class,random_forest,5,0.3189243518285349,0.5813682033706018,0.8649362657106524,0.8649362657106524,1,1,5
olive_oil_3class,random_forest,8,0.3189243518285349,0.31892435182853485,0.8649362657106524,0.8649362657106524,1,1,8
olive_oil_3class,variance,3,0.3189243518285349,0.8353706402305591,0.8649362657106524,0.8649362657106524,1,1,3
olive_oil_3class,variance,5,0.3189243518285349,0.5010590907911456,0.8649362657106524,0.8649362657106524,1,1,5
olive_oil_3class,variance,8,0.3189243518285349,0.3189243518285349,0.8649362657106524,0.8649362657106524,1,1,8
olive_oil_9class,f_classif,3,0.3303368711154593,0.4645081971982359,0.8597069662901591,0.833188819817561,1,0,3
olive_oil_9class,f_classif,5,0.3303368711154593,0.5895145036322249,0.8597069662901591,0.8597069662901591,1,1,5
olive_oil_9class,f_classif,8,0.3303368711154593,0.3303368711154593,0.8597069662901591,0.8597069662901591,1,1,8
olive_oil_9class,l1_logistic,3,0.3303368711154593,0.12477848474540687,0.8597069662901591,0.14122010982734684,1,0,3
olive_oil_9class,l1_logistic,5,0.3303368711154593,0.2161121535212321,0.8597069662901591,0.6263945529822688,1,0,5
olive_oil_9class,l1_logistic,8,0.3303368711154593,0.33033687111545923,0.8597069662901591,0.8597069662901591,1,1,8
olive_oil_9class,linear_svm,3,0.3303368711154593,0.18168115246560887,0.8597069662901591,0.2660053780120254,1,0,3
olive_oil_9class,linear_svm,5,0.3303368711154593,0.2157045252886589,0.8597069662901591,0.5984703817560509,1,0,5
olive_oil_9class,linear_svm,8,0.3303368711154593,0.33033687111545923,0.8597069662901591,0.8597069662901591,1,1,8
olive_oil_9class,mrmr_approx,3,0.3303368711154593,0.34933771602525027,0.8597069662901591,0.833188819817561,1,0,3
olive_oil_9class,mrmr_approx,5,0.3303368711154593,0.3170614540033074,0.8597069662901591,0.8597069662901591,1,1,5
olive_oil_9class,mrmr_approx,8,0.3303368711154593,0.33033687111545923,0.8597069662901591,0.8597069662901591,1,1,8
olive_oil_9class,mutual_info,3,0.3303368711154593,0.7730967796966629,0.8597069662901591,0.8597069662901591,1,1,3
olive_oil_9class,mutual_info,5,0.3303368711154593,0.5895145036322248,0.8597069662901591,0.8597069662901591,1,1,5
olive_oil_9class,mutual_info,8,0.3303368711154593,0.33033687111545923,0.8597069662901591,0.8597069662901591,1,1,8
olive_oil_9class,random_forest,3,0.3303368711154593,0.4645081971982359,0.8597069662901591,0.833188819817561,1,0,3
olive_oil_9class,random_forest,5,0.3303368711154593,0.5895145036322249,0.8597069662901591,0.8597069662901591,1,1,5
olive_oil_9class,random_forest,8,0.3303368711154593,0.33033687111545923,0.8597069662901591,0.8597069662901591,1,1,8
olive_oil_9class,variance,3,0.3303368711154593,0.3421189328934258,0.8597069662901591,0.7993686837916305,1,0,3
olive_oil_9class,variance,5,0.3303368711154593,0.32873787704690377,0.8597069662901591,0.8597069662901591,1,1,5
olive_oil_9class,variance,8,0.3303368711154593,0.33033687111545923,0.8597069662901591,0.8597069662901591,1,1,8
