dataset,variable,score_raw,score_processed,delta_abs,spearman_raw,spearman_processed,delta_spearman_abs,mutual_info_raw,mutual_info_processed,delta_mi_abs,ranking_raw,ranking_processed,delta_ranking
madelon,feat_200,0.018137229756396957,0.018137229756396957,0.0,0.024409899048042315,0.024409899048042315,0.0,0.011864560464751595,0.011864560464751595,0.0,107,107,0
madelon,feat_201,0.01780277379930185,0.01780277379930185,0.0,0.029995591658154706,0.029995591658154706,0.0,0.005609955940448996,0.005609955940448996,0.0,110,110,0
madelon,feat_202,0.0029526667418129085,0.0029526667418129085,0.0,0.005905333483625817,0.005905333483625817,0.0,0.0,0.0,0.0,445,445,0
madelon,feat_203,0.004106234084061999,0.004106234084061999,0.0,0.007007227060485576,0.007007227060485576,0.0,0.0012052411076384217,0.0012052411076384217,0.0,420,420,0
madelon,feat_204,0.019427082155982853,0.019427082155982853,0.0,0.03885416431196571,0.03885416431196571,0.0,0.0,0.0,0.0,93,93,0
madelon,feat_205,0.03524426343583797,0.03524426343583797,0.0,0.046819740127097983,0.046819740127097983,0.0,0.023668786744577952,0.023668786744577952,0.0,15,15,0
madelon,feat_206,0.00419346189564825,0.00419346189564825,0.0,0.0083869237912965,0.0083869237912965,0.0,0.0,0.0,0.0,418,418,0
madelon,feat_207,0.020838113885292723,0.020838113885292723,0.0,0.035691687489897934,0.035691687489897934,0.0,0.005984540280687511,0.005984540280687511,0.0,73,73,0
madelon,feat_208,0.0013599338862054365,0.0013599338862054365,0.0,0.002719867772410873,0.002719867772410873,0.0,0.0,0.0,0.0,475,475,0
madelon,feat_209,0.008553565214734734,0.008553565214734734,0.0,0.012320747750983945,0.012320747750983945,0.0,0.0047863826784855235,0.0047863826784855235,0.0,314,314,0
madelon,feat_21,0.008900158880666179,0.008900158880666179,0.0,0.017800317761332358,0.017800317761332358,0.0,0.0,0.0,0.0,302,302,0
madelon,feat_210,0.0065955780380843754,0.0065955780380843754,0.0,0.013191156076168751,0.013191156076168751,0.0,0.0,0.0,0.0,364,364,0
madelon,feat_211,0.018940635382188643,0.018940635382188643,0.0,0.037881270764377285,0.037881270764377285,0.0,0.0,0.0,0.0,99,99,0
madelon,feat_212,0.0051632264122274075,0.0051632264122274075,0.0,0.010326452824454815,0.010326452824454815,0.0,0.0,0.0,0.0,392,392,0
madelon,feat_213,0.0100003995118127,0.0100003995118127,0.0,0.0200007990236254,0.0200007990236254,0.0,0.0,0.0,0.0,270,270,0
madelon,feat_214,0.010458103179851276,0.010458103179851276,0.0,0.020916206359702552,0.020916206359702552,0.0,0.0,0.0,0.0,256,256,0
madelon,feat_215,0.005301556247741547,0.005301556247741547,0.0,0.010603112495483093,0.010603112495483093,0.0,0.0,0.0,0.0,391,391,0
madelon,feat_216,0.010582855516973973,0.010582855516973973,0.0,0.021165711033947945,0.021165711033947945,0.0,0.0,0.0,0.0,254,254,0
madelon,feat_217,0.01818337512728469,0.01818337512728469,0.0,0.029232769850022447,0.029232769850022447,0.0,0.007133980404546936,0.007133980404546936,0.0,106,106,0
madelon,feat_218,0.008412317681290322,0.008412317681290322,0.0,0.016824635362580644,0.016824635362580644,0.0,0.0,0.0,0.0,319,319,0
madelon,feat_219,0.010071224255324687,0.010071224255324687,0.0,0.009182979890327774,0.009182979890327774,0.0,0.0109594686203216,0.0109594686203216,0.0,267,267,0
madelon,feat_22,0.003251236124438902,0.003251236124438902,0.0,0.006502472248877804,0.006502472248877804,0.0,0.0,0.0,0.0,437,437,0
madelon,feat_220,0.01422791088796372,0.01422791088796372,0.0,0.012478417719868478,0.012478417719868478,0.0,0.015977404056058964,0.015977404056058964,0.0,171,171,0
madelon,feat_221,0.014305901668982303,0.014305901668982303,0.0,0.028611803337964606,0.028611803337964606,0.0,0.0,0.0,0.0,169,169,0
madelon,feat_222,0.006196445792747264,0.006196445792747264,0.0,0.007881369052882971,0.007881369052882971,0.0,0.004511522532611556,0.004511522532611556,0.0,368,368,0
madelon,feat_223,0.02098608763753396,0.02098608763753396,0.0,0.020034505548688804,0.020034505548688804,0.0,0.021937669726379116,0.021937669726379116,0.0,72,72,0
madelon,feat_224,0.016621653086527577,0.016621653086527577,0.0,0.03026189172894933,0.03026189172894933,0.0,0.0029814144441058232,0.0029814144441058232,0.0,127,127,0
madelon,feat_225,0.01667457641598065,0.01667457641598065,0.0,0.013553317392184603,0.013553317392184603,0.0,0.0197958354397767,0.0197958354397767,0.0,126,126,0
madelon,feat_226,0.021883062818051212,0.021883062818051212,0.0,0.03819940066918619,0.03819940066918619,0.0,0.005566724966916237,0.005566724966916237,0.0,65,65,0
madelon,feat_227,0.0162664124995477,0.0162664124995477,0.0,0.0325328249990954,0.0325328249990954,0.0,0.0,0.0,0.0,131,131,0
madelon,feat_228,0.0077428789514901964,0.0077428789514901964,0.0,0.015485757902980393,0.015485757902980393,0.0,0.0,0.0,0.0,338,338,0
madelon,feat_229,0.007643127304921193,0.007643127304921193,0.0,0.009238310861707276,0.009238310861707276,0.0,0.0060479437481351095,0.0060479437481351095,0.0,342,342,0
madelon,feat_23,0.010354886975082083,0.010354886975082083,0.0,0.013893850265299334,0.013893850265299334,0.0,0.006815923684864833,0.006815923684864833,0.0,260,260,0
madelon,feat_230,0.00011564121593525698,0.00011564121593525698,0.0,0.00023128243187051396,0.00023128243187051396,0.0,0.0,0.0,0.0,498,498,0
madelon,feat_231,0.010365538512100737,0.010365538512100737,0.0,0.020731077024201475,0.020731077024201475,0.0,0.0,0.0,0.0,258,258,0
madelon,feat_232,7.666326658289081e-05,7.666326658289081e-05,0.0,0.00015332653316578161,0.00015332653316578161,0.0,0.0,0.0,0.0,499,499,0
madelon,feat_233,0.00321302327771956,0.00321302327771956,0.0,0.00642604655543912,0.00642604655543912,0.0,0.0,0.0,0.0,438,438,0
madelon,feat_234,0.0017105875436036944,0.0017105875436036944,0.0,0.0034211750872073887,0.0034211750872073887,0.0,0.0,0.0,0.0,467,467,0
madelon,feat_235,0.0005850576084207994,0.0005850576084207994,0.0,0.0011701152168415987,0.0011701152168415987,0.0,0.0,0.0,0.0,487,487,0
madelon,feat_236,0.009877664147895768,0.009877664147895768,0.0,0.018340644751505004,0.018340644751505004,0.0,0.0014146835442865324,0.0014146835442865324,0.0,273,273,0
madelon,feat_237,0.014186138530654547,0.014186138530654547,0.0,0.026225950802581523,0.026225950802581523,0.0,0.002146326258727571,0.002146326258727571,0.0,172,172,0
madelon,feat_238,0.010275882876765393,0.010275882876765393,0.0,0.020551765753530786,0.020551765753530786,0.0,0.0,0.0,0.0,261,261,0
madelon,feat_239,0.024179820499325894,0.024179820499325894,0.0,0.019377692233346212,0.019377692233346212,0.0,0.028981948765305576,0.028981948765305576,0.0,51,51,0
madelon,feat_24,0.012888122682812145,0.012888122682812145,0.0,0.02577624536562429,0.02577624536562429,0.0,0.0,0.0,0.0,198,198,0
madelon,feat_240,0.0040631841735496044,0.0040631841735496044,0.0,0.001654216168505672,0.001654216168505672,0.0,0.006472152178593538,0.006472152178593538,0.0,421,421,0
madelon,feat_241,0.13521941946950294,0.13521941946950294,0.0,0.22698635809225653,0.22698635809225653,0.0,0.04345248084674935,0.04345248084674935,0.0,1,1,0
madelon,feat_242,0.008772133574192556,0.008772133574192556,0.0,0.017544267148385112,0.017544267148385112,0.0,0.0,0.0,0.0,306,306,0
madelon,feat_243,0.031657921679910064,0.031657921679910064,0.0,0.044349417908489924,0.044349417908489924,0.0,0.018966425451330204,0.018966425451330204,0.0,20,20,0
madelon,feat_244,0.012327517716305138,0.012327517716305138,0.0,0.024655035432610276,0.024655035432610276,0.0,0.0,0.0,0.0,208,208,0
madelon,feat_245,0.021226246761370266,0.021226246761370266,0.0,0.033146934473240165,0.033146934473240165,0.0,0.009305559049500367,0.009305559049500367,0.0,70,70,0
madelon,feat_246,0.01554297718587308,0.01554297718587308,0.0,0.02823961873771924,0.02823961873771924,0.0,0.0028463356340269197,0.0028463356340269197,0.0,141,141,0
madelon,feat_247,0.004591525552028165,0.004591525552028165,0.0,0.005746951965560035,0.005746951965560035,0.0,0.0034360991384962958,0.0034360991384962958,0.0,406,406,0
madelon,feat_248,0.025001612973367084,0.025001612973367084,0.0,0.039362137791406564,0.039362137791406564,0.0,0.010641088155327605,0.010641088155327605,0.0,44,44,0
madelon,feat_249,0.0026698867174083257,0.0026698867174083257,0.0,0.0005135886874847769,0.0005135886874847769,0.0,0.004826184747331874,0.004826184747331874,0.0,447,447,0
madelon,feat_25,0.011751838384999441,0.011751838384999441,0.0,0.023503676769998882,0.023503676769998882,0.0,0.0,0.0,0.0,226,226,0
madelon,feat_250,0.010395974917664991,0.010395974917664991,0.0,0.014452998715569298,0.014452998715569298,0.0,0.006338951119760683,0.006338951119760683,0.0,257,257,0
madelon,feat_251,0.018941995175653415,0.018941995175653415,0.0,0.03788399035130683,0.03788399035130683,0.0,0.0,0.0,0.0,98,98,0
madelon,feat_252,0.003372347729618246,0.003372347729618246,0.0,0.006744695459236492,0.006744695459236492,0.0,0.0,0.0,0.0,435,435,0
madelon,feat_253,0.01904726920229257,0.01904726920229257,0.0,0.01725637664218042,0.01725637664218042,0.0,0.020838161762404717,0.020838161762404717,0.0,97,97,0
madelon,feat_254,0.004295806363267423,0.004295806363267423,0.0,0.004124829892648828,0.004124829892648828,0.0,0.004466782833886018,0.004466782833886018,0.0,414,414,0
madelon,feat_255,0.01432962347761234,0.01432962347761234,0.0,0.0260566586170736,0.0260566586170736,0.0,0.0026025883381510795,0.0026025883381510795,0.0,168,168,0
madelon,feat_256,0.012268741303663183,0.012268741303663183,0.0,0.021065921553724342,0.021065921553724342,0.0,0.0034715610536020236,0.0034715610536020236,0.0,210,210,0
madelon,feat_257,0.0033944944102660855,0.0033944944102660855,0.0,0.006788988820532171,0.006788988820532171,0.0,0.0,0.0,0.0,433,433,0
madelon,feat_258,0.005650602443280974,0.005650602443280974,0.0,0.005485503120301165,0.005485503120301165,0.0,0.0058157017662607835,0.0058157017662607835,0.0,379,379,0
madelon,feat_259,0.005470844573213714,0.005470844573213714,0.0,0.00980570591369742,0.00980570591369742,0.0,0.001135983232730009,0.001135983232730009,0.0,387,387,0
madelon,feat_26,0.018225424336833884,0.018225424336833884,0.0,0.029105996991705237,0.029105996991705237,0.0,0.007344851681962528,0.007344851681962528,0.0,105,105,0
madelon,feat_260,0.008924998803377913,0.008924998803377913,0.0,0.0148013587204256,0.0148013587204256,0.0,0.003048638886330224,0.003048638886330224,0.0,301,301,0
madelon,feat_261,0.00021507103068602886,0.00021507103068602886,0.0,0.0004301420613720577,0.0004301420613720577,0.0,0.0,0.0,0.0,495,495,0
madelon,feat_262,0.006628210357049449,0.006628210357049449,0.0,0.013256420714098898,0.013256420714098898,0.0,0.0,0.0,0.0,363,363,0
madelon,feat_263,0.00907775568157403,0.00907775568157403,0.0,0.015595272290798249,0.015595272290798249,0.0,0.0025602390723498125,0.0025602390723498125,0.0,295,295,0
madelon,feat_264,0.014926182732272125,0.014926182732272125,0.0,0.027935455878325875,0.027935455878325875,0.0,0.0019169095862183738,0.0019169095862183738,0.0,158,158,0
madelon,feat_265,0.011676196256664127,0.011676196256664127,0.0,0.023352392513328254,0.023352392513328254,0.0,0.0,0.0,0.0,227,227,0
madelon,feat_266,0.0021989138035761664,0.0021989138035761664,0.0,0.004397827607152333,0.004397827607152333,0.0,0.0,0.0,0.0,462,462,0
madelon,feat_267,0.011991933786283897,0.011991933786283897,0.0,0.021057937869898877,0.021057937869898877,0.0,0.002925929702668917,0.002925929702668917,0.0,219,219,0
madelon,feat_268,0.012854795291081618,0.012854795291081618,0.0,0.025635065082446253,0.025635065082446253,0.0,7.452549971698197e-05,7.452549971698197e-05,0.0,199,199,0
madelon,feat_269,0.01273641816768295,0.01273641816768295,0.0,0.013090750982791222,0.013090750982791222,0.0,0.012382085352574679,0.012382085352574679,0.0,202,202,0
madelon,feat_27,0.008818617968905436,0.008818617968905436,0.0,0.00928449970833535,0.00928449970833535,0.0,0.008352736229475521,0.008352736229475521,0.0,305,305,0
madelon,feat_270,0.008625468376491387,0.008625468376491387,0.0,0.014338843336576585,0.014338843336576585,0.0,0.002912093416406192,0.002912093416406192,0.0,312,312,0
madelon,feat_271,0.002201078123200774,0.002201078123200774,0.0,0.004402156246401548,0.004402156246401548,0.0,0.0,0.0,0.0,461,461,0
madelon,feat_272,0.008389448093118194,0.008389448093118194,0.0,0.01677889618623639,0.01677889618623639,0.0,0.0,0.0,0.0,322,322,0
madelon,feat_273,0.010066962062152341,0.010066962062152341,0.0,0.012762173137656466,0.012762173137656466,0.0,0.007371750986648218,0.007371750986648218,0.0,268,268,0
madelon,feat_274,0.006080508592281673,0.006080508592281673,0.0,0.0017324228370276097,0.0017324228370276097,0.0,0.010428594347535736,0.010428594347535736,0.0,371,371,0
madelon,feat_275,0.007484395737290819,0.007484395737290819,0.0,0.014968791474581638,0.014968791474581638,0.0,0.0,0.0,0.0,347,347,0
madelon,feat_276,0.006303108657051601,0.006303108657051601,0.0,0.0019021591523459653,0.0019021591523459653,0.0,0.010704058161757235,0.010704058161757235,0.0,367,367,0
madelon,feat_277,0.01848676301777406,0.01848676301777406,0.0,0.03697352603554812,0.03697352603554812,0.0,0.0,0.0,0.0,102,102,0
madelon,feat_278,0.02036041196438316,0.02036041196438316,0.0,0.027336499118882595,0.027336499118882595,0.0,0.013384324809883719,0.013384324809883719,0.0,76,76,0
madelon,feat_279,0.021909322354257386,0.021909322354257386,0.0,0.031891378893557816,0.031891378893557816,0.0,0.011927265814956955,0.011927265814956955,0.0,64,64,0
madelon,feat_28,0.008371258987816552,0.008371258987816552,0.0,0.0037984157291335477,0.0037984157291335477,0.0,0.012944102246499556,0.012944102246499556,0.0,323,323,0
madelon,feat_280,0.013061368835242615,0.013061368835242615,0.0,0.015612273755723938,0.015612273755723938,0.0,0.010510463914761292,0.010510463914761292,0.0,192,192,0
madelon,feat_281,0.01934490509983903,0.01934490509983903,0.0,0.03683899768932826,0.03683899768932826,0.0,0.0018508125103497974,0.0018508125103497974,0.0,94,94,0
madelon,feat_282,0.02990881282443337,0.02990881282443337,0.0,0.05652541744270968,0.05652541744270968,0.0,0.0032922082061570546,0.0032922082061570546,0.0,22,22,0
madelon,feat_283,0.0022261141597552775,0.0022261141597552775,0.0,0.004452228319510555,0.004452228319510555,0.0,0.0,0.0,0.0,459,459,0
madelon,feat_284,0.008395605553954586,0.008395605553954586,0.0,0.016027416002669232,0.016027416002669232,0.0,0.0007637951052399394,0.0007637951052399394,0.0,320,320,0
madelon,feat_285,0.025414748991510017,0.025414748991510017,0.0,0.043753130779255446,0.043753130779255446,0.0,0.007076367203764589,0.007076367203764589,0.0,41,41,0
madelon,feat_286,0.02459401750809365,0.02459401750809365,0.0,0.046804566294659906,0.046804566294659906,0.0,0.002383468721527393,0.002383468721527393,0.0,46,46,0
madelon,feat_287,0.015880903462780954,0.015880903462780954,0.0,0.0270044421920031,0.0270044421920031,0.0,0.004757364733558811,0.004757364733558811,0.0,135,135,0
madelon,feat_288,0.004694664091093328,0.004694664091093328,0.0,0.009389328182186655,0.009389328182186655,0.0,0.0,0.0,0.0,404,404,0
madelon,feat_289,0.001319085696046335,0.001319085696046335,0.0,0.0014230734745974806,0.0014230734745974806,0.0,0.0012150979174951893,0.0012150979174951893,0.0,476,476,0
madelon,feat_29,0.004026606390246948,0.004026606390246948,0.0,0.003997162269840399,0.003997162269840399,0.0,0.004056050510653497,0.004056050510653497,0.0,423,423,0
madelon,feat_290,0.0073794113988344635,0.0073794113988344635,0.0,0.014758822797668927,0.014758822797668927,0.0,0.0,0.0,0.0,349,349,0
madelon,feat_291,0.004751617410395748,0.004751617410395748,0.0,0.004327822486685152,0.004327822486685152,0.0,0.005175412334106344,0.005175412334106344,0.0,402,402,0
madelon,feat_292,0.0035787753882148584,0.0035787753882148584,0.0,0.007157550776429717,0.007157550776429717,0.0,0.0,0.0,0.0,427,427,0
madelon,feat_293,0.001070803126400709,0.001070803126400709,0.0,0.002141606252801418,0.002141606252801418,0.0,0.0,0.0,0.0,479,479,0
madelon,feat_294,0.013210590869330375,0.013210590869330375,0.0,0.023639794196187825,0.023639794196187825,0.0,0.002781387542472924,0.002781387542472924,0.0,186,186,0
madelon,feat_295,0.008104037034694363,0.008104037034694363,0.0,0.013882168770420806,0.013882168770420806,0.0,0.002325905298967923,0.002325905298967923,0.0,329,329,0
madelon,feat_296,0.029720806921768175,0.029720806921768175,0.0,0.054274051283270945,0.054274051283270945,0.0,0.005167562560265404,0.005167562560265404,0.0,23,23,0
madelon,feat_297,0.002502518501395777,0.002502518501395777,0.0,0.005005037002791554,0.005005037002791554,0.0,0.0,0.0,0.0,452,452,0
madelon,feat_298,0.027948523243993117,0.027948523243993117,0.0,0.05446737890812716,0.05446737890812716,0.0,0.001429667579859073,0.001429667579859073,0.0,27,27,0
madelon,feat_299,0.017143252601545197,0.017143252601545197,0.0,0.03333421094435473,0.03333421094435473,0.0,0.0009522942587356642,0.0009522942587356642,0.0,119,119,0
madelon,feat_3,0.0005675713510377556,0.0005675713510377556,0.0,0.0011351427020755112,0.0011351427020755112,0.0,0.0,0.0,0.0,488,488,0
madelon,feat_30,0.005119837562962872,0.005119837562962872,0.0,0.010239675125925744,0.010239675125925744,0.0,0.0,0.0,0.0,394,394,0
madelon,feat_300,0.005473084296595394,0.005473084296595394,0.0,0.002633707458847313,0.002633707458847313,0.0,0.008312461134343474,0.008312461134343474,0.0,386,386,0
madelon,feat_301,0.011141133697619736,0.011141133697619736,0.0,0.019902382671413362,0.019902382671413362,0.0,0.002379884723826109,0.002379884723826109,0.0,245,245,0
madelon,feat_302,0.0029527943200740488,0.0029527943200740488,0.0,0.0029914080651146442,0.0029914080651146442,0.0,0.0029141805750334537,0.0029141805750334537,0.0,444,444,0
madelon,feat_303,0.011957212940155906,0.011957212940155906,0.0,0.01744583909057776,0.01744583909057776,0.0,0.006468586789734054,0.006468586789734054,0.0,221,221,0
madelon,feat_304,0.014117742101835477,0.014117742101835477,0.0,0.027521914618954264,0.027521914618954264,0.0,0.000713569584716689,0.000713569584716689,0.0,174,174,0
madelon,feat_305,0.011591933957804968,0.011591933957804968,0.0,0.019963140649393352,0.019963140649393352,0.0,0.003220727266216583,0.003220727266216583,0.0,230,230,0
madelon,feat_306,0.014477586179114394,0.014477586179114394,0.0,0.028955172358228788,0.028955172358228788,0.0,0.0,0.0,0.0,166,166,0
madelon,feat_307,0.014551840829732722,0.014551840829732722,0.0,0.029103681659465443,0.029103681659465443,0.0,0.0,0.0,0.0,165,165,0
madelon,feat_308,0.018434281143462926,0.018434281143462926,0.0,0.020327809183113874,0.020327809183113874,0.0,0.016540753103811978,0.016540753103811978,0.0,103,103,0
madelon,feat_309,0.023827945434009852,0.023827945434009852,0.0,0.041941537345019056,0.041941537345019056,0.0,0.005714353523000648,0.005714353523000648,0.0,54,54,0
madelon,feat_31,0.011106346479931034,0.011106346479931034,0.0,0.022212692959862067,0.022212692959862067,0.0,0.0,0.0,0.0,246,246,0
madelon,feat_310,0.011510880280158724,0.011510880280158724,0.0,0.009092182882386767,0.009092182882386767,0.0,0.013929577677930682,0.013929577677930682,0.0,232,232,0
madelon,feat_311,0.001119529066148519,0.001119529066148519,0.0,0.002239058132297038,0.002239058132297038,0.0,0.0,0.0,0.0,477,477,0
madelon,feat_312,0.0025345611583484948,0.0025345611583484948,0.0,0.0050691223166969895,0.0050691223166969895,0.0,0.0,0.0,0.0,451,451,0
madelon,feat_313,0.013464517822774092,0.013464517822774092,0.0,0.026929035645548185,0.026929035645548185,0.0,0.0,0.0,0.0,184,184,0
madelon,feat_314,0.01713965591485083,0.01713965591485083,0.0,0.023027868261812898,0.023027868261812898,0.0,0.011251443567888764,0.011251443567888764,0.0,120,120,0
madelon,feat_315,0.0016360107416939886,0.0016360107416939886,0.0,0.003272021483387977,0.003272021483387977,0.0,0.0,0.0,0.0,468,468,0
madelon,feat_316,0.0024612392282589743,0.0024612392282589743,0.0,0.0035428325354268713,0.0035428325354268713,0.0,0.0013796459210910772,0.0013796459210910772,0.0,453,453,0
madelon,feat_317,0.015051732365276776,0.015051732365276776,0.0,0.03010346473055355,0.03010346473055355,0.0,0.0,0.0,0.0,156,156,0
madelon,feat_318,0.0032121735242416067,0.0032121735242416067,0.0,0.0064243470484832135,0.0064243470484832135,0.0,0.0,0.0,0.0,439,439,0
madelon,feat_319,0.0010202084731975073,0.0010202084731975073,0.0,0.0020404169463950146,0.0020404169463950146,0.0,0.0,0.0,0.0,480,480,0
madelon,feat_32,0.01481010926813721,0.01481010926813721,0.0,0.02962021853627442,0.02962021853627442,0.0,0.0,0.0,0.0,161,161,0
madelon,feat_320,0.011349550630517864,0.011349550630517864,0.0,0.016614010294793737,0.016614010294793737,0.0,0.0060850909662419905,0.0060850909662419905,0.0,237,237,0
madelon,feat_321,0.016089644771185456,0.016089644771185456,0.0,0.03217928954237091,0.03217928954237091,0.0,0.0,0.0,0.0,133,133,0
madelon,feat_322,0.009607671974419143,0.009607671974419143,0.0,0.019215343948838285,0.019215343948838285,0.0,0.0,0.0,0.0,280,280,0
madelon,feat_323,0.04028093313273932,0.04028093313273932,0.0,0.06564970633062324,0.06564970633062324,0.0,0.014912159934855396,0.014912159934855396,0.0,14,14,0
madelon,feat_324,0.007497438813492983,0.007497438813492983,0.0,0.014994877626985967,0.014994877626985967,0.0,0.0,0.0,0.0,346,346,0
madelon,feat_325,0.0002060571639358188,0.0002060571639358188,0.0,0.0004121143278716376,0.0004121143278716376,0.0,0.0,0.0,0.0,496,496,0
madelon,feat_326,0.004897406299759829,0.004897406299759829,0.0,0.009794812599519658,0.009794812599519658,0.0,0.0,0.0,0.0,398,398,0
madelon,feat_327,0.005141080377829396,0.005141080377829396,0.0,0.010282160755658793,0.010282160755658793,0.0,0.0,0.0,0.0,393,393,0
madelon,feat_328,0.012120631141673895,0.012120631141673895,0.0,0.02424126228334779,0.02424126228334779,0.0,0.0,0.0,0.0,213,213,0
madelon,feat_329,0.03264464170937593,0.03264464170937593,0.0,0.04928277855079423,0.04928277855079423,0.0,0.016006504867957627,0.016006504867957627,0.0,18,18,0
madelon,feat_33,0.004566769971774287,0.004566769971774287,0.0,0.004707871754821435,0.004707871754821435,0.0,0.004425668188727139,0.004425668188727139,0.0,407,407,0
madelon,feat_330,0.015792232262118573,0.015792232262118573,0.0,0.025648666187879875,0.025648666187879875,0.0,0.0059357983363572675,0.0059357983363572675,0.0,138,138,0
madelon,feat_331,0.005864517420770854,0.005864517420770854,0.0,0.005125720973330594,0.005125720973330594,0.0,0.006603313868211114,0.006603313868211114,0.0,377,377,0
madelon,feat_332,0.011278718955345343,0.011278718955345343,0.0,0.022557437910690686,0.022557437910690686,0.0,0.0,0.0,0.0,240,240,0
madelon,feat_333,0.021451849107806387,0.021451849107806387,0.0,0.042903698215612775,0.042903698215612775,0.0,0.0,0.0,0.0,68,68,0
madelon,feat_334,0.0036208530244787743,0.0036208530244787743,0.0,0.003056330155224637,0.003056330155224637,0.0,0.004185375893732912,0.004185375893732912,0.0,426,426,0
madelon,feat_335,0.0009815092078971465,0.0009815092078971465,0.0,0.001963018415794293,0.001963018415794293,0.0,0.0,0.0,0.0,481,481,0
madelon,feat_336,0.10326707993053105,0.10326707993053105,0.0,0.16930297743468076,0.16930297743468076,0.0,0.03723118242638135,0.03723118242638135,0.0,3,3,0
madelon,feat_337,0.013071685278446443,0.013071685278446443,0.0,0.01172044792627127,0.01172044792627127,0.0,0.014422922630621615,0.014422922630621615,0.0,191,191,0
madelon,feat_338,0.0849448043595234,0.0849448043595234,0.0,0.14186028874330459,0.14186028874330459,0.0,0.028029319975742206,0.028029319975742206,0.0,4,4,0
madelon,feat_339,0.006012333691863953,0.006012333691863953,0.0,0.010782465524423114,0.010782465524423114,0.0,0.0012422018593047923,0.0012422018593047923,0.0,372,372,0
madelon,feat_34,0.0037991840890601526,0.0037991840890601526,0.0,0.007598368178120305,0.007598368178120305,0.0,0.0,0.0,0.0,425,425,0
madelon,feat_340,0.007135431673532586,0.007135431673532586,0.0,0.014270863347065172,0.014270863347065172,0.0,0.0,0.0,0.0,356,356,0
madelon,feat_341,0.012066643065872847,0.012066643065872847,0.0,0.024133286131745695,0.024133286131745695,0.0,0.0,0.0,0.0,215,215,0
madelon,feat_342,0.00452309181512087,0.00452309181512087,0.0,0.00904618363024174,0.00904618363024174,0.0,0.0,0.0,0.0,408,408,0
madelon,feat_343,0.011816417554080217,0.011816417554080217,0.0,0.021368578506212477,0.021368578506212477,0.0,0.002264256601947956,0.002264256601947956,0.0,225,225,0
madelon,feat_344,0.011265104297852139,0.011265104297852139,0.0,0.0036443437408982425,0.0036443437408982425,0.0,0.018885864854806034,0.018885864854806034,0.0,241,241,0
madelon,feat_345,0.006972230526500197,0.006972230526500197,0.0,9.013014627234284e-05,9.013014627234284e-05,0.0,0.013854330906728052,0.013854330906728052,0.0,358,358,0
madelon,feat_346,0.00023407591803592607,0.00023407591803592607,0.0,0.00046815183607185214,0.00046815183607185214,0.0,0.0,0.0,0.0,494,494,0
madelon,feat_347,0.017934609869042002,0.017934609869042002,0.0,0.035869219738084004,0.035869219738084004,0.0,0.0,0.0,0.0,109,109,0
madelon,feat_348,0.01627462925259681,0.01627462925259681,0.0,0.03254925850519362,0.03254925850519362,0.0,0.0,0.0,0.0,130,130,0
madelon,feat_349,0.023584113241016107,0.023584113241016107,0.0,0.01867067264111753,0.01867067264111753,0.0,0.02849755384091468,0.02849755384091468,0.0,55,55,0
madelon,feat_35,0.004318568592761422,0.004318568592761422,0.0,0.008637137185522843,0.008637137185522843,0.0,0.0,0.0,0.0,413,413,0
madelon,feat_350,0.00396578889415532,0.00396578889415532,0.0,0.0028015760246617775,0.0028015760246617775,0.0,0.0051300017636488615,0.0051300017636488615,0.0,424,424,0
madelon,feat_351,0.0071711852389135895,0.0071711852389135895,0.0,0.006173239093798541,0.006173239093798541,0.0,0.008169131384028638,0.008169131384028638,0.0,355,355,0
madelon,feat_352,0.0157861738680283,0.0157861738680283,0.0,0.0315723477360566,0.0315723477360566,0.0,0.0,0.0,0.0,139,139,0
madelon,feat_353,0.010075645688664186,0.010075645688664186,0.0,0.02015129137732837,0.02015129137732837,0.0,0.0,0.0,0.0,266,266,0
madelon,feat_354,0.005555906577401674,0.005555906577401674,0.0,0.011111813154803349,0.011111813154803349,0.0,0.0,0.0,0.0,383,383,0
madelon,feat_355,0.0055110121663002765,0.0055110121663002765,0.0,0.005556587731601145,0.005556587731601145,0.0,0.005465436600999407,0.005465436600999407,0.0,384,384,0
madelon,feat_356,0.019831888318834114,0.019831888318834114,0.0,0.015012236404319305,0.015012236404319305,0.0,0.024651540233348923,0.024651540233348923,0.0,87,87,0
madelon,feat_357,0.02018965720070006,0.02018965720070006,0.0,0.01846678644146731,0.01846678644146731,0.0,0.021912527959932815,0.021912527959932815,0.0,81,81,0
madelon,feat_358,0.013843124377435664,0.013843124377435664,0.0,0.02768624875487133,0.02768624875487133,0.0,0.0,0.0,0.0,178,178,0
madelon,feat_359,0.008973194957491337,0.008973194957491337,0.0,0.017946389914982673,0.017946389914982673,0.0,0.0,0.0,0.0,299,299,0
madelon,feat_36,0.024400993023276266,0.024400993023276266,0.0,0.012854771501275255,0.012854771501275255,0.0,0.03594721454527727,0.03594721454527727,0.0,48,48,0
madelon,feat_360,0.005406878605693008,0.005406878605693008,0.0,0.010813757211386017,0.010813757211386017,0.0,0.0,0.0,0.0,389,389,0
madelon,feat_361,0.019089009632378705,0.019089009632378705,0.0,0.030749142120383176,0.030749142120383176,0.0,0.007428877144374235,0.007428877144374235,0.0,96,96,0
