dataset,variable,test,estadistico,p_valor,nombre_tamano_efecto,tamano_efecto,p_valor_fdr,abs_tamano_efecto
madelon,feat_157,mann_whitney_u,507000.5,0.5877290203099267,cliffs_delta,0.01400099999999993,0.9270173821923133,0.01400099999999993
madelon,feat_158,mann_whitney_u,489606.0,0.4208549587971073,cliffs_delta,-0.02078800000000003,0.883430369880133,0.02078800000000003
madelon,feat_159,mann_whitney_u,511700.0,0.36489264750356165,cliffs_delta,0.023400000000000087,0.8769321701918592,0.023400000000000087
madelon,feat_160,mann_whitney_u,500676.5,0.9582471378412284,cliffs_delta,0.0013529999999999376,0.9968156612122101,0.0013529999999999376
madelon,feat_161,mann_whitney_u,524984.5,0.052925274278278624,cliffs_delta,0.04996899999999993,0.6262926317816699,0.04996899999999993
madelon,feat_162,mann_whitney_u,510417.5,0.4196909276714066,cliffs_delta,0.020834999999999937,0.883430369880133,0.020834999999999937
madelon,feat_163,mann_whitney_u,477650.5,0.08308407469894584,cliffs_delta,-0.044699000000000044,0.6891507283154651,0.044699000000000044
madelon,feat_164,mann_whitney_u,487102.5,0.31790018127758957,cliffs_delta,-0.025795000000000012,0.8555835390715378,0.025795000000000012
madelon,feat_165,mann_whitney_u,483008.5,0.18820847651549,cliffs_delta,-0.033982999999999985,0.8256099575179924,0.033982999999999985
madelon,feat_166,mann_whitney_u,502218.0,0.8608592680485697,cliffs_delta,0.0044360000000001065,0.9872239312483597,0.0044360000000001065
madelon,feat_167,mann_whitney_u,519212.5,0.1357021139785202,cliffs_delta,0.03842499999999993,0.7563051074792566,0.03842499999999993
madelon,feat_168,mann_whitney_u,518362.0,0.14164446736828698,cliffs_delta,0.03672399999999998,0.7615293944531557,0.03672399999999998
madelon,feat_169,mann_whitney_u,500719.5,0.9555958213604135,cliffs_delta,0.001438999999999968,0.9968156612122101,0.001438999999999968
madelon,feat_170,mann_whitney_u,505628.0,0.6629756949797928,cliffs_delta,0.011255999999999933,0.9625947878907039,0.011255999999999933
madelon,feat_171,mann_whitney_u,506509.5,0.6142081570978352,cliffs_delta,0.013018999999999892,0.9507866208944817,0.013018999999999892
madelon,feat_172,mann_whitney_u,491838.5,0.5273781373833806,cliffs_delta,-0.016322999999999976,0.9030447557934599,0.016322999999999976
madelon,feat_173,mann_whitney_u,512295.0,0.32617503513705315,cliffs_delta,0.02458999999999989,0.8590803216113421,0.02458999999999989
madelon,feat_174,mann_whitney_u,500359.0,0.9778470725774882,cliffs_delta,0.0007179999999999964,0.9968156612122101,0.0007179999999999964
madelon,feat_175,mann_whitney_u,519783.0,0.12551846185845095,cliffs_delta,0.03956599999999999,0.7297584991770404,0.03956599999999999
madelon,feat_176,mann_whitney_u,507988.0,0.5360979840472833,cliffs_delta,0.01597599999999999,0.9086406509275987,0.01597599999999999
madelon,feat_177,mann_whitney_u,473237.0,0.03802597504444588,cliffs_delta,-0.05352599999999996,0.5592055153594983,0.05352599999999996
madelon,feat_178,mann_whitney_u,497333.5,0.8364289675384763,cliffs_delta,-0.005333000000000032,0.9864300955398513,0.005333000000000032
madelon,feat_179,mann_whitney_u,509618.5,0.45636566391735933,cliffs_delta,0.01923699999999995,0.883430369880133,0.01923699999999995
madelon,feat_180,mann_whitney_u,500917.5,0.9433852735516322,cliffs_delta,0.001835000000000031,0.9968156612122101,0.001835000000000031
madelon,feat_181,mann_whitney_u,495982.0,0.7557037659231296,cliffs_delta,-0.008036000000000043,0.9813154257130317,0.008036000000000043
madelon,feat_182,mann_whitney_u,497256.0,0.8317384858019299,cliffs_delta,-0.005488000000000048,0.9864300955398513,0.005488000000000048
madelon,feat_183,mann_whitney_u,497294.5,0.8340590698857457,cliffs_delta,-0.005411000000000055,0.9864300955398513,0.005411000000000055
madelon,feat_184,mann_whitney_u,479135.5,0.10607789966042089,cliffs_delta,-0.041729000000000016,0.6899586025265775,0.041729000000000016
madelon,feat_185,mann_whitney_u,485001.5,0.24541755026989465,cliffs_delta,-0.02999700000000005,0.8281243676388673,0.02999700000000005
madelon,feat_186,mann_whitney_u,491724.5,0.5216268944597746,cliffs_delta,-0.016550999999999982,0.9024686755359422,0.016550999999999982
madelon,feat_187,mann_whitney_u,513753.5,0.28682600819218007,cliffs_delta,0.027506999999999948,0.8536488339052979,0.027506999999999948
madelon,feat_188,mann_whitney_u,505660.5,0.6611505630915493,cliffs_delta,0.011320999999999914,0.9625947878907039,0.011320999999999914
madelon,feat_189,mann_whitney_u,495381.0,0.7198433253928223,cliffs_delta,-0.009237999999999968,0.9747314679667839,0.009237999999999968
madelon,feat_190,mann_whitney_u,510072.0,0.4353876228366109,cliffs_delta,0.02014399999999994,0.883430369880133,0.02014399999999994
madelon,feat_191,mann_whitney_u,492612.5,0.5672529677309455,cliffs_delta,-0.014774999999999983,0.923057271959573,0.014774999999999983
madelon,feat_192,mann_whitney_u,497333.0,0.8363832330199563,cliffs_delta,-0.00533399999999995,0.9864300955398513,0.00533399999999995
madelon,feat_193,mann_whitney_u,516832.5,0.19239932789440162,cliffs_delta,0.033665000000000056,0.8256099575179924,0.033665000000000056
madelon,feat_194,mann_whitney_u,508196.5,0.5256109049289057,cliffs_delta,0.016393000000000102,0.9030447557934599,0.016393000000000102
madelon,feat_195,mann_whitney_u,493804.5,0.6312004348886686,cliffs_delta,-0.012391000000000041,0.9621957848912631,0.012391000000000041
madelon,feat_196,mann_whitney_u,478676.5,0.09825458157348238,cliffs_delta,-0.04264699999999999,0.6891507283154651,0.04264699999999999
madelon,feat_197,mann_whitney_u,486151.0,0.283189524142506,cliffs_delta,-0.027698,0.8529804944051386,0.027698
madelon,feat_198,mann_whitney_u,489189.0,0.39079615862392614,cliffs_delta,-0.02162200000000003,0.883430369880133,0.02162200000000003
madelon,feat_199,mann_whitney_u,526136.5,0.042959909444799514,cliffs_delta,0.052273000000000014,0.6137129920685646,0.052273000000000014
madelon,feat_200,mann_whitney_u,514091.5,0.27512673291567613,cliffs_delta,0.02818300000000007,0.8491565830730745,0.02818300000000007
madelon,feat_201,mann_whitney_u,482684.0,0.1798978848448367,cliffs_delta,-0.034631999999999996,0.8252196552515445,0.034631999999999996
madelon,feat_202,mann_whitney_u,496591.0,0.7917877901127084,cliffs_delta,-0.006817999999999991,0.9864300955398513,0.006817999999999991
madelon,feat_203,mann_whitney_u,495954.5,0.7540864444342555,cliffs_delta,-0.00809099999999996,0.9813154257130317,0.00809099999999996
madelon,feat_204,mann_whitney_u,477568.5,0.08236283771760443,cliffs_delta,-0.044862999999999986,0.6891507283154651,0.044862999999999986
madelon,feat_205,mann_whitney_u,526318.5,0.03632424390124302,cliffs_delta,0.052637000000000045,0.5512836276447768,0.052637000000000045
madelon,feat_206,mann_whitney_u,504842.0,0.7077035039079607,cliffs_delta,0.009684000000000026,0.9681546191233208,0.009684000000000026
madelon,feat_207,mann_whitney_u,479457.5,0.11054621682216786,cliffs_delta,-0.04108500000000004,0.6899586025265775,0.04108500000000004
madelon,feat_208,mann_whitney_u,501570.0,0.9032419151119809,cliffs_delta,0.0031399999999999206,0.9937430199696192,0.0031399999999999206
madelon,feat_209,mann_whitney_u,492887.5,0.5817542632028612,cliffs_delta,-0.014225000000000043,0.9263602917243012,0.014225000000000043
madelon,feat_210,mann_whitney_u,507614.0,0.5553648370763815,cliffs_delta,0.01522800000000002,0.9194782070801019,0.01522800000000002
madelon,feat_211,mann_whitney_u,478130.0,0.09033378256941492,cliffs_delta,-0.04374,0.6891507283154651,0.04374
madelon,feat_212,mann_whitney_u,494038.5,0.6443260073657352,cliffs_delta,-0.011923000000000017,0.9625947878907039,0.011923000000000017
madelon,feat_213,mann_whitney_u,488453.0,0.37121459320711725,cliffs_delta,-0.023093999999999948,0.8769321701918592,0.023093999999999948
madelon,feat_214,mann_whitney_u,487928.5,0.34972204400953366,cliffs_delta,-0.024143000000000026,0.8653461482608487,0.024143000000000026
madelon,feat_215,mann_whitney_u,506121.5,0.6354797097448448,cliffs_delta,0.012243000000000004,0.9625947878907039,0.012243000000000004
madelon,feat_216,mann_whitney_u,512219.5,0.34400376106254926,cliffs_delta,0.0244390000000001,0.8653461482608487,0.0244390000000001
madelon,feat_217,mann_whitney_u,516870.0,0.19122507393784782,cliffs_delta,0.0337400000000001,0.8256099575179924,0.0337400000000001
madelon,feat_218,mann_whitney_u,490287.0,0.4519345722741912,cliffs_delta,-0.019426000000000054,0.883430369880133,0.019426000000000054
madelon,feat_219,mann_whitney_u,505299.5,0.6814143212984374,cliffs_delta,0.010599000000000025,0.9625947878907039,0.010599000000000025
madelon,feat_220,mann_whitney_u,507204.0,0.5769307323515522,cliffs_delta,0.014407999999999976,0.9263602917243012,0.014407999999999976
madelon,feat_221,mann_whitney_u,516518.5,0.20082660299902977,cliffs_delta,0.03303699999999998,0.8281243676388673,0.03303699999999998
madelon,feat_222,mann_whitney_u,504550.0,0.7245842764617327,cliffs_delta,0.009100000000000108,0.9747314679667839,0.009100000000000108
madelon,feat_223,mann_whitney_u,511566.5,0.37040895889620895,cliffs_delta,0.02313300000000007,0.8769321701918592,0.02313300000000007
madelon,feat_224,mann_whitney_u,517471.0,0.17606334937838541,cliffs_delta,0.03494200000000003,0.8252196552515445,0.03494200000000003
madelon,feat_225,mann_whitney_u,507824.5,0.5445595717643632,cliffs_delta,0.015649000000000024,0.9167669558322613,0.015649000000000024
madelon,feat_226,mann_whitney_u,522051.5,0.08766171570789405,cliffs_delta,0.044103,0.6891507283154651,0.044103
madelon,feat_227,mann_whitney_u,518516.5,0.145805208685852,cliffs_delta,0.037033000000000094,0.7673958351886948,0.037033000000000094
madelon,feat_228,mann_whitney_u,508449.5,0.48873010288713425,cliffs_delta,0.016898999999999997,0.9013540956519265,0.016898999999999997
madelon,feat_229,mann_whitney_u,494667.0,0.6796009021040725,cliffs_delta,-0.010665999999999953,0.9625947878907039,0.010665999999999953
madelon,feat_230,mann_whitney_u,500133.5,0.991780378923511,cliffs_delta,0.0002670000000000172,0.9968156612122101,0.0002670000000000172
madelon,feat_231,mann_whitney_u,511967.5,0.3540036858817641,cliffs_delta,0.02393500000000004,0.8676560928474611,0.02393500000000004
madelon,feat_232,mann_whitney_u,500088.5,0.9945612410271435,cliffs_delta,0.00017700000000009375,0.9968156612122101,0.00017700000000009375
madelon,feat_233,mann_whitney_u,503709.5,0.773904858108762,cliffs_delta,0.007419000000000064,0.9819748285517002,0.007419000000000064
madelon,feat_234,mann_whitney_u,498025.0,0.8784592958884067,cliffs_delta,-0.003950000000000009,0.9892559638382958,0.003950000000000009
madelon,feat_235,mann_whitney_u,500675.5,0.9583077123058115,cliffs_delta,0.0013510000000001021,0.9968156612122101,0.0013510000000001021
madelon,feat_236,mann_whitney_u,510585.0,0.41223049975510295,cliffs_delta,0.02116999999999991,0.883430369880133,0.02116999999999991
madelon,feat_237,mann_whitney_u,515076.0,0.24098512318323395,cliffs_delta,0.030151999999999957,0.8281243676388673,0.030151999999999957
madelon,feat_238,mann_whitney_u,511864.0,0.358182209015354,cliffs_delta,0.02372799999999997,0.8736151439398878,0.02372799999999997
madelon,feat_239,mann_whitney_u,511171.0,0.3863030310768638,cliffs_delta,0.022342000000000084,0.883430369880133,0.022342000000000084
madelon,feat_240,mann_whitney_u,500955.0,0.9410727873609357,cliffs_delta,0.0019100000000000783,0.9968156612122101,0.0019100000000000783
madelon,feat_241,mann_whitney_u,368952.0,3.36282782781597e-24,cliffs_delta,-0.262096,1.5588926906128127e-21,0.262096
madelon,feat_242,mann_whitney_u,510128.5,0.4328238686262458,cliffs_delta,0.02025699999999997,0.883430369880133,0.02025699999999997
madelon,feat_243,mann_whitney_u,525599.0,0.04738623953549133,cliffs_delta,0.05119800000000008,0.6262926317816699,0.05119800000000008
madelon,feat_244,mann_whitney_u,485766.0,0.27033461738987885,cliffs_delta,-0.02846800000000005,0.8473921144144629,0.02846800000000005
madelon,feat_245,mann_whitney_u,480863.5,0.13834917903342386,cliffs_delta,-0.038273,0.7601603243594718,0.038273
madelon,feat_246,mann_whitney_u,483696.5,0.2067474753390326,cliffs_delta,-0.03260700000000005,0.8281243676388673,0.03260700000000005
madelon,feat_247,mann_whitney_u,496694.5,0.7972495031786141,cliffs_delta,-0.0066110000000000335,0.9864300955398513,0.0066110000000000335
madelon,feat_248,mann_whitney_u,477291.5,0.07843333948152574,cliffs_delta,-0.04541700000000004,0.6891507283154651,0.04541700000000004
madelon,feat_249,mann_whitney_u,499703.5,0.9817109610403288,cliffs_delta,-0.0005929999999999547,0.9968156612122101,0.0005929999999999547
madelon,feat_250,mann_whitney_u,508344.0,0.5181774118819618,cliffs_delta,0.016688000000000036,0.9024686755359422,0.016688000000000036
madelon,feat_251,mann_whitney_u,478129.0,0.09031066550757785,cliffs_delta,-0.04374199999999995,0.6891507283154651,0.04374199999999995
madelon,feat_252,mann_whitney_u,503880.0,0.7630197756660385,cliffs_delta,0.007759999999999989,0.9813154257130317,0.007759999999999989
madelon,feat_253,mann_whitney_u,509962.5,0.44041243187121437,cliffs_delta,0.01992499999999997,0.883430369880133,0.01992499999999997
madelon,feat_254,mann_whitney_u,502379.5,0.8537129066016387,cliffs_delta,0.004758999999999958,0.9864300955398513,0.004758999999999958
madelon,feat_255,mann_whitney_u,515043.0,0.24403554169583708,cliffs_delta,0.030086000000000057,0.8281243676388673,0.030086000000000057
madelon,feat_256,mann_whitney_u,512162.0,0.34628358662542813,cliffs_delta,0.024324000000000012,0.8653461482608487,0.024324000000000012
madelon,feat_257,mann_whitney_u,496080.5,0.7615102373417308,cliffs_delta,-0.00783900000000004,0.9813154257130317,0.00783900000000004
madelon,feat_258,mann_whitney_u,503165.5,0.8062868030732201,cliffs_delta,0.0063310000000000866,0.9864300955398513,0.0063310000000000866
madelon,feat_259,mann_whitney_u,505659.0,0.6611136550595401,cliffs_delta,0.01131799999999994,0.9625947878907039,0.01131799999999994
madelon,feat_260,mann_whitney_u,491456.0,0.5081425741473169,cliffs_delta,-0.017087999999999992,0.9013540956519265,0.017087999999999992
madelon,feat_261,mann_whitney_u,500248.0,0.9846871781406843,cliffs_delta,0.000496000000000052,0.9968156612122101,0.000496000000000052
madelon,feat_262,mann_whitney_u,492347.5,0.5534099198539428,cliffs_delta,-0.015305000000000013,0.9194782070801019,0.015305000000000013
madelon,feat_263,mann_whitney_u,490996.5,0.4856596962245918,cliffs_delta,-0.018006999999999995,0.9013540956519265,0.018006999999999995
madelon,feat_264,mann_whitney_u,516119.0,0.21167953743161905,cliffs_delta,0.03223799999999999,0.8281243676388673,0.03223799999999999
madelon,feat_265,mann_whitney_u,486519.0,0.2964618421119207,cliffs_delta,-0.02696200000000004,0.8555835390715378,0.02696200000000004
madelon,feat_266,mann_whitney_u,497461.0,0.8441492319317592,cliffs_delta,-0.005078000000000027,0.9864300955398513,0.005078000000000027
madelon,feat_267,mann_whitney_u,512155.0,0.34646640340980317,cliffs_delta,0.024310000000000054,0.8653461482608487,0.024310000000000054
madelon,feat_268,mann_whitney_u,485200.5,0.25174980776221567,cliffs_delta,-0.029599000000000042,0.8281243676388673,0.029599000000000042
madelon,feat_269,mann_whitney_u,507557.0,0.5583789038930163,cliffs_delta,0.015114000000000072,0.9214173331567925,0.015114000000000072
madelon,feat_270,mann_whitney_u,491723.5,0.521487920573251,cliffs_delta,-0.01655300000000004,0.9024686755359422,0.01655300000000004
madelon,feat_271,mann_whitney_u,502541.5,0.8439977720948864,cliffs_delta,0.005082999999999949,0.9864300955398513,0.005082999999999949
madelon,feat_272,mann_whitney_u,490313.0,0.45316514507438577,cliffs_delta,-0.019374000000000002,0.883430369880133,0.019374000000000002
madelon,feat_273,mann_whitney_u,492632.0,0.5682977301029732,cliffs_delta,-0.014735999999999971,0.923057271959573,0.014735999999999971
madelon,feat_274,mann_whitney_u,499000.0,0.9382908590501409,cliffs_delta,-0.0020000000000000018,0.9968156612122101,0.0020000000000000018
madelon,feat_275,mann_whitney_u,491361.5,0.5033560483337355,cliffs_delta,-0.017276999999999987,0.9013540956519265,0.017276999999999987
madelon,feat_276,mann_whitney_u,499027.0,0.9322596647396255,cliffs_delta,-0.0019460000000000033,0.9968156612122101,0.0019460000000000033
madelon,feat_277,mann_whitney_u,521345.5,0.09831983310566515,cliffs_delta,0.042691000000000034,0.6891507283154651,0.042691000000000034
madelon,feat_278,mann_whitney_u,515781.0,0.22163918276287697,cliffs_delta,0.03156200000000009,0.8281243676388673,0.03156200000000009
madelon,feat_279,mann_whitney_u,481588.5,0.1539172750423767,cliffs_delta,-0.03682300000000005,0.7852922196039628,0.03682300000000005
madelon,feat_280,mann_whitney_u,491207.0,0.48518479658405356,cliffs_delta,-0.01758599999999999,0.9013540956519265,0.01758599999999999
madelon,feat_281,mann_whitney_u,521268.5,0.09954994437109908,cliffs_delta,0.04253700000000005,0.6891507283154651,0.04253700000000005
madelon,feat_282,mann_whitney_u,467371.0,0.011496856238671001,cliffs_delta,-0.06525800000000004,0.35040935165074266,0.06525800000000004
madelon,feat_283,mann_whitney_u,502499.5,0.8422470216673175,cliffs_delta,0.004998999999999976,0.9864300955398513,0.004998999999999976
madelon,feat_284,mann_whitney_u,490747.0,0.4736518687786948,cliffs_delta,-0.018506000000000022,0.9013540956519265,0.018506000000000022
madelon,feat_285,mann_whitney_u,525259.5,0.05044495054961088,cliffs_delta,0.05051899999999998,0.6262926317816699,0.05051899999999998
madelon,feat_286,mann_whitney_u,527021.0,0.03638471942455527,cliffs_delta,0.05404199999999992,0.5512836276447768,0.05404199999999992
madelon,feat_287,mann_whitney_u,515590.5,0.22730327593606425,cliffs_delta,0.031180999999999903,0.8281243676388673,0.031180999999999903
madelon,feat_288,mann_whitney_u,494596.0,0.674661014296604,cliffs_delta,-0.01080800000000004,0.9625947878907039,0.01080800000000004
madelon,feat_289,mann_whitney_u,499178.5,0.9492989696883799,cliffs_delta,-0.00164299999999995,0.9968156612122101,0.00164299999999995
madelon,feat_290,mann_whitney_u,491479.5,0.5093623713590011,cliffs_delta,-0.017040999999999973,0.9013540956519265,0.017040999999999973
madelon,feat_291,mann_whitney_u,497501.5,0.8465995204362595,cliffs_delta,-0.004997000000000029,0.9864300955398513,0.004997000000000029
madelon,feat_292,mann_whitney_u,504132.0,0.7489860359798217,cliffs_delta,0.008264000000000049,0.9813154257130317,0.008264000000000049
madelon,feat_293,mann_whitney_u,498765.0,0.9237486503911297,cliffs_delta,-0.0024699999999999722,0.9968156612122101,0.0024699999999999722
madelon,feat_294,mann_whitney_u,486352.0,0.29055691783906346,cliffs_delta,-0.027295999999999987,0.8545791701148926,0.027295999999999987
madelon,feat_295,mann_whitney_u,508014.5,0.5348394685451973,cliffs_delta,0.01602900000000007,0.9086406509275987,0.01602900000000007
madelon,feat_296,mann_whitney_u,531332.5,0.015242571689202499,cliffs_delta,0.06266499999999997,0.35354111601541016,0.06266499999999997
madelon,feat_297,mann_whitney_u,502889.5,0.8229616643049641,cliffs_delta,0.005778999999999979,0.9864300955398513,0.005778999999999979
madelon,feat_298,mann_whitney_u,531444.0,0.014883253279676115,cliffs_delta,0.06288800000000005,0.35354111601541016,0.06288800000000005
madelon,feat_299,mann_whitney_u,480756.5,0.1361349193462662,cliffs_delta,-0.03848700000000005,0.7563051074792566,0.03848700000000005
madelon,feat_300,mann_whitney_u,501520.5,0.9062936342122927,cliffs_delta,0.0030410000000000714,0.9937430199696192,0.0030410000000000714
madelon,feat_301,mann_whitney_u,488512.0,0.373573104501732,cliffs_delta,-0.022975999999999996,0.8769321701918592,0.022975999999999996
madelon,feat_302,mann_whitney_u,501722.0,0.8936338332433793,cliffs_delta,0.0034440000000000026,0.9929264813815326,0.0034440000000000026
madelon,feat_303,mann_whitney_u,510071.5,0.4354098025376668,cliffs_delta,0.020143000000000022,0.883430369880133,0.020143000000000022
madelon,feat_304,mann_whitney_u,515889.0,0.21852078979840917,cliffs_delta,0.031778000000000084,0.8281243676388673,0.031778000000000084
madelon,feat_305,mann_whitney_u,511525.0,0.37211596766554056,cliffs_delta,0.023050000000000015,0.8769321701918592,0.023050000000000015
madelon,feat_306,mann_whitney_u,516712.5,0.1954747600568132,cliffs_delta,0.03342500000000004,0.8281243676388673,0.03342500000000004
madelon,feat_307,mann_whitney_u,483207.5,0.19319273005921023,cliffs_delta,-0.033584999999999976,0.8256099575179924,0.033584999999999976
madelon,feat_308,mann_whitney_u,488264.5,0.36344449277661506,cliffs_delta,-0.02347100000000002,0.8769321701918592,0.02347100000000002
madelon,feat_309,mann_whitney_u,475787.5,0.06076867039131749,cliffs_delta,-0.04842500000000005,0.6330069832428905,0.04842500000000005
madelon,feat_310,mann_whitney_u,505249.0,0.6843940701544213,cliffs_delta,0.010497999999999896,0.9625947878907039,0.010497999999999896
madelon,feat_311,mann_whitney_u,501292.5,0.920288783673043,cliffs_delta,0.0025850000000000595,0.9968156612122101,0.0025850000000000595
madelon,feat_312,mann_whitney_u,502926.5,0.8207327409204054,cliffs_delta,0.005853000000000108,0.9864300955398513,0.005853000000000108
madelon,feat_313,mann_whitney_u,515546.5,0.22860378330104392,cliffs_delta,0.031093000000000037,0.8281243676388673,0.031093000000000037
madelon,feat_314,mann_whitney_u,486710.0,0.303225359612768,cliffs_delta,-0.026580000000000048,0.8555835390715378,0.026580000000000048
madelon,feat_315,mann_whitney_u,498111.0,0.8837209252807727,cliffs_delta,-0.003777999999999948,0.9929264813815326,0.003777999999999948
madelon,feat_316,mann_whitney_u,497955.5,0.8741716071981296,cliffs_delta,-0.004089000000000009,0.9892559638382958,0.004089000000000009
madelon,feat_317,mann_whitney_u,482635.5,0.17833718612714922,cliffs_delta,-0.03472900000000001,0.8252196552515445,0.03472900000000001
madelon,feat_318,mann_whitney_u,496291.0,0.77396303164248,cliffs_delta,-0.007418000000000036,0.9819748285517002,0.007418000000000036
madelon,feat_319,mann_whitney_u,501178.0,0.9273426670059766,cliffs_delta,0.0023560000000000247,0.9968156612122101,0.0023560000000000247
madelon,feat_320,mann_whitney_u,490411.0,0.45761693159790895,cliffs_delta,-0.01917800000000003,0.883430369880133,0.01917800000000003
madelon,feat_321,mann_whitney_u,481422.5,0.1502346791873407,cliffs_delta,-0.03715500000000005,0.7824722874340662,0.03715500000000005
madelon,feat_322,mann_whitney_u,488907.5,0.3902948804967604,cliffs_delta,-0.02218500000000001,0.883430369880133,0.02218500000000001
madelon,feat_323,mann_whitney_u,537889.5,0.0033336358649519358,cliffs_delta,0.07577900000000004,0.11905842374828342,0.07577900000000004
madelon,feat_324,mann_whitney_u,491344.0,0.5026124458574912,cliffs_delta,-0.017311999999999994,0.9013540956519265,0.017311999999999994
madelon,feat_325,mann_whitney_u,500237.5,0.985330191858082,cliffs_delta,0.0004750000000000032,0.9968156612122101,0.0004750000000000032
madelon,feat_326,mann_whitney_u,505654.5,0.6614666853314497,cliffs_delta,0.011309000000000013,0.9625947878907039,0.011309000000000013
madelon,feat_327,mann_whitney_u,505936.0,0.6457469947821619,cliffs_delta,0.011872000000000105,0.9625947878907039,0.011872000000000105
madelon,feat_328,mann_whitney_u,513991.5,0.27845684889966893,cliffs_delta,0.02798300000000009,0.8503134062099417,0.02798300000000009
madelon,feat_329,mann_whitney_u,471547.5,0.027566351965879244,cliffs_delta,-0.05690499999999998,0.4872115102051072,0.05690499999999998
madelon,feat_330,mann_whitney_u,485192.5,0.2514983111802972,cliffs_delta,-0.029614999999999947,0.8281243676388673,0.029614999999999947
madelon,feat_331,mann_whitney_u,497041.5,0.818765417106199,cliffs_delta,-0.00591699999999995,0.9864300955398513,0.00591699999999995
madelon,feat_332,mann_whitney_u,487671.0,0.31321153267953605,cliffs_delta,-0.024657999999999958,0.8555835390715378,0.024657999999999958
madelon,feat_333,mann_whitney_u,475231.0,0.05508651135789344,cliffs_delta,-0.04953799999999997,0.6262926317816699,0.04953799999999997
madelon,feat_334,mann_whitney_u,501764.5,0.8913388006705304,cliffs_delta,0.0035289999999998933,0.9929264813815326,0.0035289999999998933
madelon,feat_335,mann_whitney_u,501133.0,0.9300927292488039,cliffs_delta,0.0022660000000001013,0.9968156612122101,0.0022660000000001013
madelon,feat_336,mann_whitney_u,597746.5,3.745841491902851e-14,cliffs_delta,0.19549299999999992,6.243069153171418e-12,0.19549299999999992
madelon,feat_337,mann_whitney_u,506766.5,0.6002892587840727,cliffs_delta,0.013533000000000017,0.9350299981060322,0.013533000000000017
madelon,feat_338,mann_whitney_u,581902.5,2.2597813344498458e-10,cliffs_delta,0.16380499999999998,2.259781334449846e-08,0.16380499999999998
madelon,feat_339,mann_whitney_u,493775.0,0.6297723959889496,cliffs_delta,-0.012449999999999961,0.9621957848912631,0.012449999999999961
madelon,feat_340,mann_whitney_u,491761.0,0.5234644910520447,cliffs_delta,-0.016477999999999993,0.9025249845724909,0.016477999999999993
madelon,feat_341,mann_whitney_u,486068.0,0.28060342404928074,cliffs_delta,-0.027864,0.8503134062099417,0.027864
madelon,feat_342,mann_whitney_u,494777.5,0.6859055452624223,cliffs_delta,-0.010445000000000038,0.9625947878907039,0.010445000000000038
madelon,feat_343,mann_whitney_u,512336.5,0.33939859558989494,cliffs_delta,0.024672999999999945,0.8653461482608487,0.024672999999999945
madelon,feat_344,mann_whitney_u,497896.0,0.8705967493043866,cliffs_delta,-0.0042079999999999895,0.9892559638382958,0.0042079999999999895
madelon,feat_345,mann_whitney_u,499948.0,0.9968156612122101,cliffs_delta,-0.00010399999999999299,0.9968156612122101,0.00010399999999999299
madelon,feat_346,mann_whitney_u,500270.0,0.9833314968485196,cliffs_delta,0.0005399999999999849,0.9968156612122101,0.0005399999999999849
madelon,feat_347,mann_whitney_u,520708.5,0.10878450267845982,cliffs_delta,0.04141700000000004,0.6899586025265775,0.04141700000000004
madelon,feat_348,mann_whitney_u,481209.5,0.1456016098527106,cliffs_delta,-0.037580999999999976,0.7673958351886948,0.037580999999999976
madelon,feat_349,mann_whitney_u,489221.0,0.4038695371327604,cliffs_delta,-0.021557999999999966,0.883430369880133,0.021557999999999966
madelon,feat_350,mann_whitney_u,498384.0,0.9003492207959669,cliffs_delta,-0.0032320000000000126,0.9937430199696192,0.0032320000000000126
madelon,feat_351,mann_whitney_u,496436.0,0.7825727242674785,cliffs_delta,-0.007128000000000023,0.985607965072391,0.007128000000000023
madelon,feat_352,mann_whitney_u,481772.5,0.15807762462785313,cliffs_delta,-0.036455000000000015,0.7903881231392657,0.036455000000000015
madelon,feat_353,mann_whitney_u,488369.5,0.3676260243866146,cliffs_delta,-0.023260999999999976,0.8769321701918592,0.023260999999999976
madelon,feat_354,mann_whitney_u,493585.5,0.6193495488682506,cliffs_delta,-0.01282899999999998,0.9528454597973086,0.01282899999999998
madelon,feat_355,mann_whitney_u,503207.5,0.8038270238549592,cliffs_delta,0.0064150000000000595,0.9864300955398513,0.0064150000000000595
madelon,feat_356,mann_whitney_u,491333.0,0.50211794666313,cliffs_delta,-0.01733399999999996,0.9013540956519265,0.01733399999999996
madelon,feat_357,mann_whitney_u,510470.5,0.40902316019212825,cliffs_delta,0.0209410000000001,0.883430369880133,0.0209410000000001
madelon,feat_358,mann_whitney_u,484016.0,0.2157834105630111,cliffs_delta,-0.031967999999999996,0.8281243676388673,0.031967999999999996
madelon,feat_359,mann_whitney_u,489639.0,0.42235193664160164,cliffs_delta,-0.020722000000000018,0.883430369880133,0.020722000000000018
madelon,feat_360,mann_whitney_u,506243.0,0.6287788903718754,cliffs_delta,0.012485999999999997,0.9621957848912631,0.012485999999999997
madelon,feat_361,mann_whitney_u,482249.0,0.16920558772100824,cliffs_delta,-0.035502000000000034,0.8179045836514185,0.035502000000000034
madelon,feat_362,mann_whitney_u,499653.5,0.9786230904250889,cliffs_delta,-0.0006930000000000547,0.9968156612122101,0.0006930000000000547
