timestamp,dataset,method,seed,elapsed_seconds,sample_size,sample_applied,status,warning
2026-06-12T21:42:36,olive_oil_3class,random_forest,42,0.5533952852711082,400,False,ok,
2026-06-12T21:42:37,olive_oil_3class,random_forest,97,0.5642947312444448,400,False,ok,
2026-06-12T21:42:37,olive_oil_3class,linear_svm,13,0.005621029995381832,400,False,ok,
2026-06-12T21:42:37,olive_oil_3class,linear_svm,42,0.004205574281513691,400,False,ok,
2026-06-12T21:42:37,olive_oil_3class,linear_svm,97,0.0023195911198854446,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,variance,13,0.0001897653564810753,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,variance,42,0.00014633405953645706,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,variance,97,0.00013124477118253708,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,f_classif,13,0.0006881160661578178,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,f_classif,42,0.0005542738363146782,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,f_classif,97,0.0005232691764831543,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,mutual_info,13,0.017160451039671898,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,mutual_info,42,0.017146963626146317,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,mutual_info,97,0.018147489987313747,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,mrmr_approx,13,0.017236212268471718,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,mrmr_approx,42,0.01701767835766077,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,mrmr_approx,97,0.01715022325515747,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,l1_logistic,13,0.02311534993350506,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,l1_logistic,42,0.02299546357244253,400,False,ok,
2026-06-12T21:42:37,olive_oil_9class,l1_logistic,97,0.032985471189022064,400,False,ok,
2026-06-12T21:42:38,olive_oil_9class,random_forest,13,0.5993312848731875,400,False,ok,
2026-06-12T21:42:38,olive_oil_9class,random_forest,42,0.5929010417312384,400,False,ok,
2026-06-12T21:42:39,olive_oil_9class,random_forest,97,0.5991451246663928,400,False,ok,
2026-06-12T21:42:39,olive_oil_9class,linear_svm,13,0.008511636406183243,400,False,ok,
2026-06-12T21:42:39,olive_oil_9class,linear_svm,42,0.00475086085498333,400,False,ok,
2026-06-12T21:42:39,olive_oil_9class,linear_svm,97,0.002602378837764263,400,False,ok,
