dataset,method,feature,real_score,null_p95,empirical_p_value,above_null_p95,n_permutations
breast_cancer_wisconsin,f_classif,symmetry_worst,66.06576926473782,3.341506816504507,0.047619047619047616,True,20
breast_cancer_wisconsin,f_classif,fractal_dimension_worst,40.105596161469315,2.611582214139919,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,radius_mean,0.38989548308311317,0.03575616460246845,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,texture_mean,0.07364572049032003,0.03721520348772011,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,perimeter_mean,0.4067153761669975,0.027442830703428265,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,area_mean,0.38209734353411373,0.02899387414887404,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,smoothness_mean,0.0746211132940231,0.05493668748567535,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,compactness_mean,0.20365547390101413,0.04645311969977157,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,concavity_mean,0.3736559377989481,0.01856268967745151,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,concave_points_mean,0.4544343790450014,0.033379178891697975,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,symmetry_mean,0.05955045922061375,0.03472391883158553,0.09523809523809523,True,20
breast_cancer_wisconsin,mutual_info,radius_se,0.2624368597708744,0.037098925434937764,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,perimeter_se,0.2674245584033863,0.02236983808781651,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,area_se,0.3436324472460959,0.033934309794378094,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,smoothness_se,0.03228925749191047,0.018902554909774404,0.09523809523809523,True,20
breast_cancer_wisconsin,mutual_info,compactness_se,0.0773690806619356,0.0396012823028189,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,concavity_se,0.1470135207396539,0.026616295614796635,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,concave_points_se,0.12673716180804995,0.03807639803811319,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,fractal_dimension_se,0.04195692862561651,0.039890712109022806,0.09523809523809523,True,20
breast_cancer_wisconsin,mutual_info,radius_worst,0.47854281690245704,0.03249649367718696,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,texture_worst,0.116067746765804,0.026866451828371468,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,perimeter_worst,0.5056424287647632,0.022977218747849172,0.047619047619047616,True,20
