dataset,feature,I_i
olive_oil_9class,palmitoleic,0.8480502470069053
olive_oil_9class,stearic,1.0076603634726973
olive_oil_9class,oleic,0.4940257125468617
olive_oil_9class,linoleic,1.0840837061541941
olive_oil_9class,linolenic,1.0163796526322442
olive_oil_9class,arachidic,0.6743199537104845
olive_oil_9class,eicosenoic,0.6243316852189995
olive_oil_9class,other,0.7630943314738516
