timestamp,dataset,method,seed,elapsed_seconds,sample_size,sample_applied,status,warning
2026-06-16T10:15:14,customer_churn,rfe,13,1.2237964924424887,5000,True,ok,
2026-06-16T10:15:15,customer_churn,rfe,42,1.2248566383495927,5000,True,ok,
2026-06-16T10:15:16,customer_churn,rfe,97,1.2216982850804925,5000,True,ok,
2026-06-16T10:15:16,customer_churn,l1_logistic,13,0.024088638834655285,5000,True,ok,
2026-06-16T10:15:16,customer_churn,l1_logistic,42,0.02275195438414812,5000,True,ok,
2026-06-16T10:15:16,customer_churn,l1_logistic,97,0.02332020178437233,5000,True,ok,
2026-06-16T10:15:17,customer_churn,random_forest,13,0.8476258590817451,5000,True,ok,
2026-06-16T10:15:18,customer_churn,random_forest,42,0.7782305246219039,5000,True,ok,
2026-06-16T10:15:19,customer_churn,random_forest,97,0.7998927934095263,5000,True,ok,
2026-06-16T10:15:19,customer_churn,linear_svm,13,0.0029727425426244736,5000,True,ok,
2026-06-16T10:15:19,customer_churn,linear_svm,42,0.003095819614827633,5000,True,ok,
2026-06-16T10:15:19,customer_churn,linear_svm,97,0.0030840011313557625,5000,True,ok,
2026-06-16T10:15:19,madelon,variance,13,0.0019354727119207382,1400,False,ok,
2026-06-16T10:15:19,madelon,variance,42,0.0017583370208740234,1400,False,ok,
2026-06-16T10:15:19,madelon,variance,97,0.0017712777480483055,1400,False,ok,
2026-06-16T10:15:19,madelon,f_classif,13,0.00263025239109993,1400,False,ok,
2026-06-16T10:15:19,madelon,f_classif,42,0.0024941693991422653,1400,False,ok,
2026-06-16T10:15:19,madelon,f_classif,97,0.00241937767714262,1400,False,ok,
2026-06-16T10:15:20,madelon,mutual_info,13,0.44896980095654726,1400,False,ok,
2026-06-16T10:15:20,madelon,mutual_info,42,0.45387174654752016,1400,False,ok,
2026-06-16T10:15:21,madelon,mutual_info,97,0.45027816481888294,1400,False,ok,
2026-06-16T10:15:21,madelon,mutual_correlation,13,0.4302666764706373,1400,False,ok,
2026-06-16T10:15:21,madelon,mutual_correlation,42,0.43009193520992994,1400,False,ok,
2026-06-16T10:15:22,madelon,mutual_correlation,97,0.430232816375792,1400,False,ok,
2026-06-16T10:15:22,madelon,feature_similarity,13,0.3501024190336466,1400,False,ok,
2026-06-16T10:15:23,madelon,feature_similarity,42,0.3498821519315243,1400,False,ok,
2026-06-16T10:15:23,madelon,feature_similarity,97,0.35077718645334244,1400,False,ok,
2026-06-16T10:15:24,madelon,mrmr_approx,13,1.2544782077893615,1400,False,ok,
2026-06-16T10:15:25,madelon,mrmr_approx,42,1.257267402485013,1400,False,ok,
2026-06-16T10:15:27,madelon,mrmr_approx,97,1.273204424418509,1400,False,ok,
2026-06-16T10:15:28,madelon,rrfs,13,1.616640699096024,1400,False,ok,
2026-06-16T10:15:30,madelon,rrfs,42,1.6095826858654618,1400,False,ok,
2026-06-16T10:15:32,madelon,rrfs,97,1.62565494235605,1400,False,ok,
2026-06-16T10:15:43,madelon,boruta,42,11.793131093494594,1400,False,ok,
2026-06-16T10:15:46,madelon,rfe,13,2.257170238532126,1400,False,ok,
2026-06-16T10:15:46,madelon,rfe,42,0.6595259141176939,1400,False,ok,
2026-06-16T10:15:47,madelon,rfe,97,0.6584912063553929,1400,False,ok,
2026-06-16T10:15:48,madelon,l1_logistic,13,0.7592167500406504,1400,False,ok,
2026-06-16T10:15:48,madelon,l1_logistic,42,0.7314874390140176,1400,False,ok,
2026-06-16T10:15:49,madelon,l1_logistic,97,0.7310921670868993,1400,False,ok,
2026-06-16T10:15:49,madelon,random_forest,13,0.2730139000341296,1400,False,ok,
2026-06-16T10:15:50,madelon,random_forest,42,0.2746529756113887,1400,False,ok,
2026-06-16T10:15:50,madelon,random_forest,97,0.25969071220606565,1400,False,ok,
2026-06-16T10:15:50,madelon,linear_svm,13,0.036859313026070595,1400,False,ok,
2026-06-16T10:15:50,madelon,linear_svm,42,0.035786837339401245,1400,False,ok,
2026-06-16T10:15:50,madelon,linear_svm,97,0.034971230663359165,1400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,variance,13,0.00015086960047483444,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,variance,42,8.925143629312515e-05,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,variance,97,9.006354957818985e-05,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,f_classif,13,0.00047767627984285355,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,f_classif,42,0.00041167624294757843,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,f_classif,97,0.0004035821184515953,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mutual_info,13,0.008035450242459774,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mutual_info,42,0.007932067848742008,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mutual_info,97,0.00793401524424553,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mutual_correlation,13,0.00018878094851970673,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mutual_correlation,42,0.00015752948820590973,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mutual_correlation,97,0.00016149133443832397,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,feature_similarity,13,0.0003033643588423729,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,feature_similarity,42,0.00026854872703552246,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,feature_similarity,97,0.00027094781398773193,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mrmr_approx,13,0.008213900960981846,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mrmr_approx,42,0.008299645967781544,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,mrmr_approx,97,0.00819944217801094,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,rrfs,13,0.008084673434495926,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,rrfs,42,0.008021919056773186,400,False,ok,
2026-06-16T10:15:50,olive_oil_3class,rrfs,97,0.008047778159379959,400,False,ok,
2026-06-16T10:15:52,olive_oil_3class,boruta,42,1.987333532422781,400,False,ok,
2026-06-16T10:15:52,olive_oil_3class,rfe,13,0.025680162012577057,400,False,ok,
2026-06-16T10:15:52,olive_oil_3class,rfe,42,0.014141042716801167,400,False,ok,
2026-06-16T10:15:52,olive_oil_3class,rfe,97,0.012593704275786877,400,False,ok,
2026-06-16T10:15:52,olive_oil_3class,l1_logistic,13,0.040511636063456535,400,False,ok,
2026-06-16T10:15:52,olive_oil_3class,l1_logistic,42,0.04127658158540726,400,False,ok,
2026-06-16T10:15:52,olive_oil_3class,l1_logistic,97,0.04076968505978584,400,False,ok,
2026-06-16T10:15:53,olive_oil_3class,random_forest,13,0.5803412264212966,400,False,ok,
2026-06-16T10:15:54,olive_oil_3class,random_forest,42,0.5676656011492014,400,False,ok,
2026-06-16T10:15:54,olive_oil_3class,random_forest,97,0.555054871365428,400,False,ok,
2026-06-16T10:15:54,olive_oil_3class,linear_svm,13,0.005673876032233238,400,False,ok,
2026-06-16T10:15:54,olive_oil_3class,linear_svm,42,0.005337360315024853,400,False,ok,
2026-06-16T10:15:54,olive_oil_3class,linear_svm,97,0.004918528720736504,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,variance,13,0.00012105144560337067,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,variance,42,9.238999336957932e-05,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,variance,97,8.592382073402405e-05,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,f_classif,13,0.0005674930289387703,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,f_classif,42,0.0005104281008243561,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,f_classif,97,0.0005116825923323631,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mutual_info,13,0.008213512599468231,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mutual_info,42,0.008323254995048046,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mutual_info,97,0.008157565258443356,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mutual_correlation,13,0.00019276142120361328,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mutual_correlation,42,0.00016216840595006943,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mutual_correlation,97,0.00016837287694215775,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,feature_similarity,13,0.000301131047308445,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,feature_similarity,42,0.00027905311435461044,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,feature_similarity,97,0.0002649826928973198,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mrmr_approx,13,0.008407492190599442,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mrmr_approx,42,0.008543599396944046,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,mrmr_approx,97,0.008343279361724854,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,rrfs,13,0.008105413056910038,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,rrfs,42,0.008202916942536831,400,False,ok,
2026-06-16T10:15:54,olive_oil_9class,rrfs,97,0.008101778104901314,400,False,ok,
2026-06-16T10:15:56,olive_oil_9class,boruta,42,2.0443545300513506,400,False,ok,
2026-06-16T10:15:56,olive_oil_9class,rfe,13,0.024867147207260132,400,False,ok,
2026-06-16T10:15:56,olive_oil_9class,rfe,42,0.022604238241910934,400,False,ok,
2026-06-16T10:15:56,olive_oil_9class,rfe,97,0.023154878057539463,400,False,ok,
2026-06-16T10:15:56,olive_oil_9class,l1_logistic,13,0.04172561317682266,400,False,ok,
2026-06-16T10:15:56,olive_oil_9class,l1_logistic,42,0.04608374461531639,400,False,ok,
2026-06-16T10:15:56,olive_oil_9class,l1_logistic,97,0.03499983251094818,400,False,ok,
2026-06-16T10:15:57,olive_oil_9class,random_forest,13,0.5807477552443743,400,False,ok,
2026-06-16T10:15:58,olive_oil_9class,random_forest,42,0.6053631426766515,400,False,ok,
2026-06-16T10:15:58,olive_oil_9class,random_forest,97,0.5960881235077977,400,False,ok,
2026-06-16T10:15:58,olive_oil_9class,linear_svm,13,0.006878005340695381,400,False,ok,
2026-06-16T10:15:58,olive_oil_9class,linear_svm,42,0.0031227916479110718,400,False,ok,
2026-06-16T10:15:58,olive_oil_9class,linear_svm,97,0.0019404096528887749,400,False,ok,
