row_position,support_calls,subscription_type_Standard,total_spend,payment_delay,age,contract_length_Monthly,tenure,usage_frequency,gender_Female,last_interaction
74,-2.7869451097087587,-0.9644551090477035,-1.7169046487286688,-1.1829423984198366,-2.752367287844245,-1.6294501773966477,1.157637774493196,-0.15572856266924645,0.9604230835550698,-2.183803950884612
75,-2.817970692968229,0.0335541165433824,-1.8079446621722308,-1.1091678658034652,-2.874611869258806,-1.688134444304742,0.10514802882651565,-0.2311750293325167,-2.887916631156986,1.554792930885451
76,4.416538010520162,0.013443439857801422,3.1875870255974585,-0.16684151787252632,0.030990348228951917,3.2373220943938943,0.09789561782585224,0.0051689866930246355,1.2616621536971069,1.745180750490981
77,3.217436589115532,0.0011210889497306198,2.6764330214360963,-0.20140491789672524,2.140877176269423,2.6858182648569344,-0.34035012874694076,0.01174249665084062,0.9673191184987081,1.4160024837451055
78,3.8295429632719604,-0.01951178186107427,-0.32595763279183304,3.7738381388760174,2.6454437307477927,-0.36429732136894016,0.10041329587955261,-0.0034044786816230044,1.4252271337748972,1.891218924728455
79,2.047562041509664,-0.005006319512613117,6.185764423384098,-0.39526742839545476,0.3740998251963174,-0.6364908157940954,2.2780954429937994,2.091275725045707,-1.4037925446825101,0.7777384935744339
80,-0.8489237858128036,0.023154976746300234,-0.4305322680273093,-0.35476497207651847,4.690289523465326,4.792007882525213,0.062391128440503964,-0.05767051350674592,1.8930369599547703,2.6003548635239713
81,9.216738162812543,0.015853066429262982,-1.074312184661976,-0.6421196975279599,-2.46579198923253,-1.011599490121007,-0.007763812477060128,-0.08448365973483306,-2.0587734796991572,1.0801037873292807
82,4.604914427244803,0.2375118659227155,3.556352594244527,4.048018573266454,-0.12482577383285388,-0.3737141396710649,0.12804875802336027,0.2826544520753669,-0.2872018233884592,-0.3092380584962666
83,-3.0094919559761184,0.047567764484556394,-1.8637408756895457,-1.1769699646090157,-3.0604752052522963,-1.711892685177736,-0.2682064920198172,-0.15490743191097864,1.141026700726361,-2.4528563438350104
84,-6.1245115862975945,-0.047197881779866294,-1.8594005233590725,-1.0953793604904787,0.9663270023488439,-1.7099550658091902,-0.7733152270049323,0.8320642196328845,-0.6812073053920176,-0.5307370256015566
85,2.7905172091862185,0.012969838380813599,-0.8065573599090566,7.946740529690869,0.46200204971944914,-0.7504058745130897,0.040707878453831656,-0.05282131722255144,-1.706542309510405,1.1034803312760777
86,-4.977680850475154,0.029620626047253608,-1.6988245861808537,-1.0631478652881925,-0.6439583372906782,-1.631259609912522,-0.836142157040922,0.8423183587519452,-2.8863327332248447,1.6502079706414952
87,-0.2573948667373043,0.0169465106644202,-0.6617639862513169,-0.48574588449147993,-3.102458275239915,7.636976458029822,3.268294803441386,2.8466431801125873,-1.493784059692989,0.955681779870065
88,-0.6854031834146008,-0.007437630137428641,5.048154134820216,-0.34615975118707865,5.225428586283815,-0.581686449428089,2.807822797514382,2.3610723980655894,-0.3107140649377834,-0.24233084886393044
89,-0.30523050569114274,-0.029243829714832827,4.5894292753981425,4.451705564011354,3.8240131101326553,-0.4311823055520654,0.017194818084244615,0.06210892128263367,-0.19454308868502268,-0.27002068780595434
90,-0.6272253122163238,-0.006475426101824269,3.6307958749646785,-0.32894171251624355,-1.0434654857733403,4.435708306194283,2.6517043178694437,2.24765811900259,1.4560998532595113,1.977198579047108
91,-2.7348460398169117,0.013824552418664099,-1.746633420881699,-1.0976395715225953,-2.836577874381328,-1.6683943305024878,1.2103225041125552,-1.1289612566295546,-2.8913329775756575,1.533121810517041
92,6.094560015159659,-0.015078623186564073,-0.732740278369165,-0.4201090617640875,4.339625508519239,-0.6947526651388034,0.09472950212249998,-0.09989232827036176,-1.5415886225370923,0.8883484603173565
93,6.239286172282882,-0.009496288789669051,-0.6009233332163422,5.642357251867652,-0.2024209302602685,-0.6194077748712152,0.43801264536072265,-0.5624291533225915,-1.3847347653697943,0.7998387753847055
94,-3.0625020052690526,-0.12971863368991762,-1.7115089713194174,-1.0774068151903338,-2.4589821156981633,-1.625071721584536,-0.37013319907244296,1.066510642748326,0.9227702252345625,-2.1742213588778396
95,-1.051853517772397,0.5390986539400182,-0.5473731151089305,6.37997536920011,-1.0031880284572252,5.882056491510011,2.0286600493523292,-0.0012006777030183003,0.5859181057749083,-0.9196672465256416
96,5.875801818291657,-0.02317231509136036,-0.7139613903476857,-0.4181297922646627,4.32956784593931,-0.6747962803719565,-0.2928060924919555,0.5237994463939686,-1.4867102391103981,0.8897691239824053
97,-1.7495574173610657,0.027644835849059746,-1.7886706575285642,-1.0918594314483925,-3.766926357721095,-1.6234887006832286,-0.23990514481323771,-0.10455178570584395,0.9763900437779376,-2.203913232006016
98,-3.258359516536584,0.04112579704495147,-1.7534293996455381,-1.1669252868078184,-2.6672852136183063,-1.6983281426364556,0.06524389052734478,-0.26265412879060024,-2.9382979854769657,1.5690928811987397
99,4.71513813791913,0.014841255707433448,-0.5043119965278311,-0.2857958480238449,3.240691214981489,4.471292471205816,0.08204883613769198,-0.060574313155957495,-0.2814891397714382,-0.20775704267725814
100,-5.230249542145757,0.04676943682716228,-1.8055490007356274,-1.0845610274397768,-0.5660412806749809,-1.6408063573157414,-0.18429677446489223,-0.12304722565342673,1.1078125798428664,-2.3344874079490547
101,-3.1328325429410326,-1.014199314613361,-1.7407335663982666,-1.0671917800686788,-2.492481504792813,-1.6355685675656424,1.586553348833113,-0.10511296724376734,0.9852664003940299,-2.118146148676751
102,6.160489068416937,0.027764928820542992,-1.1455292449740226,-0.7039071730384603,-2.745469533864525,-1.1214207860734313,-0.5458909317338839,0.7524174166741432,0.7663006358355051,-1.6319907809363212
103,-4.653001297083392,-0.00450857313699089,-1.6635360325372313,-1.0149691659765085,-0.4061148981374572,-1.5895710937911645,1.2453100714777248,-1.0257545457361266,-2.690560516200494,1.5362015320750653
104,4.732504347821232,0.0786736651591491,4.124784629624337,-0.23166316350747365,-1.436862720993231,4.00997317890171,0.10059672098781448,0.01108020854240749,-0.9885775909613586,0.642738431939506
105,-2.376897455750732,0.015254647460533306,-1.632764465500368,-1.035028177992208,-2.5274598824826535,-1.5760602639289574,-0.16571581894677365,-0.10633865148993209,-2.7222258653101745,1.4580826869793235
106,-0.06686806200072169,0.019578095414908604,-1.6555568205128657,-1.0407643877295778,-4.775554586809594,-1.571901938947849,-0.14378652295941718,-0.11496096178656444,-2.487599783833721,1.4403431316220667
107,-2.142220727024833,-0.01648864086950198,10.295094319557538,-0.722915638575796,-1.9564847130008274,-1.0144206017721444,-0.061111910077743234,-0.09863964232499711,-0.5110709885344841,-0.36492426055367105
108,-4.105684763054887,0.0484880461753346,-1.7710596777836327,-1.0975663289258955,-1.7431426504009868,-1.672290665670298,-0.8796665805554948,0.8110179246688495,1.0786119077843614,-2.353766263462603
109,-1.6683310515151242,0.033901326283812525,-1.434427331244806,-0.8913667866599281,-3.237989678781014,-1.4749754487955942,4.178876414801925,3.4181495873627137,0.8146088768696064,-1.922469193515135
110,3.5820008114236406,0.00697718036128208,3.112674256982864,-0.19990509346593172,2.4331052960042143,3.0434800065727905,-0.007714081600424833,-0.05085585838300176,0.3970554417476524,-0.529730555213755
111,-3.241454314845614,-0.040777770628919824,-2.029791404370917,-1.2249126484559383,-3.2917677319407814,-1.8616926022805274,-0.30847543314914216,-0.19700464537600054,-0.8062497661262751,-0.6491711564030266
112,-4.473888050844253,-0.09806864924030378,-1.6699328154255637,-1.0581691852712538,-0.7444398712657858,-1.5795959033677354,-0.1430689931398956,-0.14701579031825532,0.8825038029876304,-2.1591165050154086
113,-0.15712955203664022,-0.029288652520626783,-1.6390662595251342,-1.041492545612855,-4.945096938301868,-1.5364292216394098,-0.12323472956079058,-0.09484545711427927,0.8953232785285218,-2.0394356595614225
