dataset,beta,shots,qfs_n,k_budget,elapsed_seconds,dist_ratio_rydberg,cost_f,count,bitstring,selected_features,density__feat_241,density__feat_43,density__feat_311,density__feat_154,density__feat_139,density__feat_31,density__feat_205,density__feat_147,density__feat_368,density__feat_459,density__feat_30,density__feat_346,density__feat_211,density__feat_486,density__feat_295,density__feat_66,density__feat_431,density__feat_75,density__feat_85,density__feat_42
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3101366865785695,2,11000000000000100011,feat_241|feat_43|feat_295|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3118588240317188,2,11000001000100000001,feat_241|feat_43|feat_147|feat_346|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3177495792929854,1,11000001000000101000,feat_241|feat_43|feat_147|feat_295|feat_431,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3286101191001287,4,10000001000100100001,feat_241|feat_147|feat_346|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3366992163809157,1,10000000000010101010,feat_241|feat_211|feat_295|feat_431|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3497390182406983,1,10010001000000100000,feat_241|feat_154|feat_147|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3764515235062125,1,10001000000010100001,feat_241|feat_139|feat_211|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3854823151981441,2,10000000000110100010,feat_241|feat_346|feat_211|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.3884048754628697,1,11000001000000100001,feat_241|feat_43|feat_147|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.4294744718416101,1,10000000000100101010,feat_241|feat_346|feat_295|feat_431|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.4742153835904221,1,10000000000110101000,feat_241|feat_346|feat_211|feat_295|feat_431,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.5121275413367488,1,10000001100000100001,feat_241|feat_147|feat_368|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.5465303188770665,1,10000010000000100001,feat_241|feat_205|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.5505984880517654,1,11000000110000000010,feat_241|feat_43|feat_368|feat_459|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.5950428335351592,1,10000010000100100000,feat_241|feat_205|feat_346|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,1.6076939639003536,1,10100001000100100000,feat_241|feat_311|feat_147|feat_346|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.123226479955103,11,10000000000110100011,feat_241|feat_346|feat_211|feat_295|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.137178248226583,1,10000000010010100011,feat_241|feat_459|feat_211|feat_295|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.217405056682873,1,11010000001000100000,feat_241|feat_43|feat_154|feat_30|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.2277525684081336,2,11000101000100000001,feat_241|feat_43|feat_31|feat_147|feat_346|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.2333742479552816,1,10000000000010110011,feat_241|feat_211|feat_295|feat_66|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.237730268402208,1,11000000000110100001,feat_241|feat_43|feat_346|feat_211|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.2578566096004815,1,10010000000010010010,feat_241|feat_154|feat_211|feat_66|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.2634898835600303,1,10000000000110110001,feat_241|feat_346|feat_211|feat_295|feat_66|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.264144261154496,18,11000000000100100011,feat_241|feat_43|feat_346|feat_295|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.2815184989096555,1,11010001000000010000,feat_241|feat_43|feat_154|feat_147|feat_66,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.282526032481215,2,11000000000100101010,feat_241|feat_43|feat_346|feat_295|feat_431|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.2881366993773202,3,11010001000000100000,feat_241|feat_43|feat_154|feat_147|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.299273696508418,1,11010000001000000010,feat_241|feat_43|feat_154|feat_30|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3023002636248564,3,11010001000100000000,feat_241|feat_43|feat_154|feat_147|feat_346,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3051911215869905,17,11000001000100100001,feat_241|feat_43|feat_147|feat_346|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.306054895409274,1,11010000000100100000,feat_241|feat_43|feat_154|feat_346|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3064642157788335,2,11000001000100101000,feat_241|feat_43|feat_147|feat_346|feat_295|feat_431,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3071632920190686,2,11000000000010100011,feat_241|feat_43|feat_211|feat_295|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3220457042659346,2,11010000000000100010,feat_241|feat_43|feat_154|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3281102307784605,1,10110000000000100010,feat_241|feat_311|feat_154|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3289487041138823,3,11010000000000100001,feat_241|feat_43|feat_154|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3300068869029174,1,10110000000010000010,feat_241|feat_311|feat_154|feat_211|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3329592734025555,1,10010100000010000010,feat_241|feat_154|feat_31|feat_211|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.335227571639184,1,11000001000100010001,feat_241|feat_43|feat_147|feat_346|feat_66|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.337651680186026,5,10010001000000100001,feat_241|feat_154|feat_147|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3427054278988164,2,10000000100100100011,feat_241|feat_368|feat_346|feat_295|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.343108431380001,1,11000001001100100000,feat_241|feat_43|feat_147|feat_30|feat_346|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3500111677457673,1,11010001000000000001,feat_241|feat_43|feat_154|feat_147|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3526896066431346,1,10010101000000000001,feat_241|feat_154|feat_31|feat_147|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3556117525841977,3,11100000000100100010,feat_241|feat_43|feat_311|feat_346|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.366616518689907,1,11100000000100100100,feat_241|feat_43|feat_311|feat_346|feat_295|feat_75,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.367507193222793,2,10010000000110100000,feat_241|feat_154|feat_346|feat_211|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.3703994012857166,1,10010000001100100000,feat_241|feat_154|feat_30|feat_346|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.385883117074065,1,10000000110010100010,feat_241|feat_368|feat_459|feat_211|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.390694011660367,3,11000000010000100011,feat_241|feat_43|feat_459|feat_295|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4041534615758917,2,11000000001100100010,feat_241|feat_43|feat_30|feat_346|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.405399294872926,2,10000000000100100111,feat_241|feat_346|feat_295|feat_75|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4148642594177034,2,11000000001100100001,feat_241|feat_43|feat_30|feat_346|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4224583399331916,3,11100001000100100000,feat_241|feat_43|feat_311|feat_147|feat_346|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4334824888275306,2,11000000000100100101,feat_241|feat_43|feat_346|feat_295|feat_75|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4380899845830655,3,10000000000110101010,feat_241|feat_346|feat_211|feat_295|feat_431|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4391037795735775,1,10000000001110100010,feat_241|feat_30|feat_346|feat_211|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.439178210168099,3,11000000100100000011,feat_241|feat_43|feat_368|feat_346|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4491845407674018,1,11100000000000100110,feat_241|feat_43|feat_311|feat_295|feat_75|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4537439066756384,1,11000110000100000000,feat_241|feat_43|feat_31|feat_205|feat_346,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4552882563151215,1,10100000000110110000,feat_241|feat_311|feat_346|feat_211|feat_295|feat_66,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4610483990130927,1,10110000000100100000,feat_241|feat_311|feat_154|feat_346|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4637895554806692,4,11000010000100100000,feat_241|feat_43|feat_205|feat_346|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.467100112495134,1,10010000000100101000,feat_241|feat_154|feat_346|feat_295|feat_431,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4826536990495214,2,10000010000010100001,feat_241|feat_205|feat_211|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.483469910797605,1,10000010010000100010,feat_241|feat_205|feat_459|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.485687194141968,2,10000010000000100011,feat_241|feat_205|feat_295|feat_85|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4877117739862316,1,11000010000000100010,feat_241|feat_43|feat_205|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4903051060148598,1,10001001000010100001,feat_241|feat_139|feat_147|feat_211|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.49127406508007,2,10100000000110100010,feat_241|feat_311|feat_346|feat_211|feat_295|feat_85,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4935876250474065,1,11000000000100101100,feat_241|feat_43|feat_346|feat_295|feat_431|feat_75,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.4976266617910587,2,11000010000100000001,feat_241|feat_43|feat_205|feat_346|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.5004213220413103,1,11100001010000100000,feat_241|feat_43|feat_311|feat_147|feat_459|feat_295,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.5098659648085118,2,10000001100100100001,feat_241|feat_147|feat_368|feat_346|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
madelon,0.5,10000,20,10,288.821932294406,0.7071067811865475,2.51163775032311,1,10010000100000100001,feat_241|feat_154|feat_368|feat_295|feat_42,1.0,0.618,0.057,0.324,0.011,0.017,0.324,0.247,0.084,0.033,0.077,0.772,0.286,0.001,0.865,0.069,0.064,0.022,0.574,0.598
