dataset,beta,shots,qfs_n,k_budget,elapsed_seconds,dist_ratio_rydberg,cost_f,count,bitstring,selected_features,density__feat_241,density__feat_43,density__feat_311,density__feat_154,density__feat_139,density__feat_31,density__feat_205,density__feat_147,density__feat_368,density__feat_459,density__feat_30,density__feat_346,density__feat_211,density__feat_486,density__feat_295,density__feat_66,density__feat_431,density__feat_75,density__feat_85,density__feat_42
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,0.6180125821510019,2,10000000000100100010,feat_241|feat_346|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,0.6327688953012612,1,11000001000000000010,feat_241|feat_43|feat_147|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,0.6354709874481321,7,10000001000000100010,feat_241|feat_147|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,0.6512135059530322,1,10000000001000100010,feat_241|feat_30|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,0.6708943347159984,1,10000000001100100000,feat_241|feat_30|feat_346|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,0.6783754334088054,1,11000000001000000010,feat_241|feat_43|feat_30|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,0.7063188033497481,1,10000010000000100000,feat_241|feat_205|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.1299562220757289,1,10000000000110100001,feat_241|feat_346|feat_211|feat_295|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.1495385664274147,1,10000000000111000001,feat_241|feat_346|feat_211|feat_486|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.162139392713577,1,11000000000100010010,feat_241|feat_43|feat_346|feat_66|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.1834674226982989,5,10000001000010100001,feat_241|feat_147|feat_211|feat_295|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.1912828545890473,2,11010000000000100000,feat_241|feat_43|feat_154|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2002429861891155,1,10010000000000001010,feat_241|feat_154|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.235485896856899,5,10000000000100100011,feat_241|feat_346|feat_295|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2359809050771169,1,11010001000000000000,feat_241|feat_43|feat_154|feat_147,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2370071693466633,1,10010000000000000011,feat_241|feat_154|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.240004122584502,1,10000000000101000011,feat_241|feat_346|feat_486|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2565900675435606,2,11000000000000101010,feat_241|feat_43|feat_295|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2566334968074253,1,11000000010000100010,feat_241|feat_43|feat_459|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.258531657043308,1,10000100000000100011,feat_241|feat_31|feat_295|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2607854806930698,1,11000000000100001010,feat_241|feat_43|feat_346|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2615772102243166,1,10000001000011100000,feat_241|feat_147|feat_211|feat_486|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2650193342152622,5,10000001000000001011,feat_241|feat_147|feat_431|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2715410237288072,1,10000100000000001011,feat_241|feat_31|feat_431|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2730768127973495,2,10000001000010001001,feat_241|feat_147|feat_211|feat_431|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.276029439117317,1,10000001000001000011,feat_241|feat_147|feat_486|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2828862672547943,5,11000001000000001010,feat_241|feat_43|feat_147|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2873543994246002,1,10010001000000000001,feat_241|feat_154|feat_147|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.289293053342972,1,10010000000100000001,feat_241|feat_154|feat_346|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2908904419123597,1,10000001001010000001,feat_241|feat_147|feat_30|feat_211|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2924579549887893,9,11000000000110100000,feat_241|feat_43|feat_346|feat_211|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.2954859978868676,1,11010000000000000010,feat_241|feat_43|feat_154|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.307007027640303,24,11000000000100100010,feat_241|feat_43|feat_346|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3077456759752475,2,10000000100000100011,feat_241|feat_368|feat_295|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3135172212922415,1,10000100100000000011,feat_241|feat_31|feat_368|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3135260538889664,7,10000001000000100011,feat_241|feat_147|feat_295|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3177495792929854,2,11000001000000101000,feat_241|feat_43|feat_147|feat_295|feat_431,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3315706613185776,2,10010000000000100010,feat_241|feat_154|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3389351856435956,24,11000001000010100000,feat_241|feat_43|feat_147|feat_211|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3451670028452483,1,10000000001100000011,feat_241|feat_30|feat_346|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.348395343069002,1,10000100000000101010,feat_241|feat_31|feat_295|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3492289470641112,2,11000000001100100000,feat_241|feat_43|feat_30|feat_346|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3497390182406983,5,10010001000000100000,feat_241|feat_154|feat_147|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3545436861515248,1,10000101000000001010,feat_241|feat_31|feat_147|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.364323420226943,2,10000100001000100010,feat_241|feat_31|feat_30|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3644172460336748,2,10000001000001100010,feat_241|feat_147|feat_486|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3651580646739752,1,10000001100010000001,feat_241|feat_147|feat_368|feat_211|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3651886763014458,4,10000101000000000011,feat_241|feat_31|feat_147|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3700924297179615,2,10000100000100100010,feat_241|feat_31|feat_346|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3713483111611342,3,11100000000110000000,feat_241|feat_43|feat_311|feat_346|feat_211,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3780132147046067,62,11000001000000100010,feat_241|feat_43|feat_147|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.379991690156314,1,10000000001000100011,feat_241|feat_30|feat_295|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.382280206567477,1,10000001001010100000,feat_241|feat_147|feat_30|feat_211|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3826013353314734,1,10000001100000000011,feat_241|feat_147|feat_368|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3867993244868275,1,10000000001001100010,feat_241|feat_30|feat_486|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3890819044903444,3,10000001000000101010,feat_241|feat_147|feat_295|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.393742634468122,1,10000101001000100000,feat_241|feat_31|feat_147|feat_30|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.3979192533816143,2,10000000000101100010,feat_241|feat_346|feat_486|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4099784527955288,1,11000000001100000001,feat_241|feat_43|feat_30|feat_346|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4100943440983815,1,10000000000001101010,feat_241|feat_486|feat_295|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.419426873754409,3,11000000000010101000,feat_241|feat_43|feat_211|feat_295|feat_431,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4212049960398252,3,10010000000100100000,feat_241|feat_154|feat_346|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4294744718416101,1,10000000000100101010,feat_241|feat_346|feat_295|feat_431|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4351732618790538,4,11000000001000100010,feat_241|feat_43|feat_30|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4359059403958279,1,10000000000000100111,feat_241|feat_295|feat_75|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4363853219599942,8,10000101000000100010,feat_241|feat_31|feat_147|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4369415624654187,1,11000001000000000011,feat_241|feat_43|feat_147|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4372126106811778,1,10100001000010000001,feat_241|feat_311|feat_147|feat_211|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4392097176051082,1,10100100000100000010,feat_241|feat_311|feat_31|feat_346|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4439688474892214,1,10000000100001100010,feat_241|feat_368|feat_486|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.448801434269282,1,11000010000000100000,feat_241|feat_43|feat_205|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4509897750611591,1,11100000000000000011,feat_241|feat_43|feat_311|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4604324446190824,3,11000010000000000010,feat_241|feat_43|feat_205|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4757380918500556,1,10000001001000000011,feat_241|feat_147|feat_30|feat_85|feat_42,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4888480497612249,1,10010000100000100000,feat_241|feat_154|feat_368|feat_295,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.4939296146238943,1,10000000001100100010,feat_241|feat_30|feat_346|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
madelon,0.9,10000,20,10,172.7132092770189,0.7071067811865475,1.500444343347573,1,10000000100100100010,feat_241|feat_368|feat_346|feat_295|feat_85,0.999,0.647,0.022,0.233,0.002,0.087,0.193,0.483,0.082,0.024,0.102,0.297,0.133,0.017,0.839,0.006,0.189,0.01,0.645,0.195
