dataset,beta,shots,qfs_n,k_budget,elapsed_seconds,dist_ratio_rydberg,cost_f,count,bitstring,selected_features,density__feat_241,density__feat_43,density__feat_311,density__feat_154,density__feat_139,density__feat_31,density__feat_205,density__feat_147,density__feat_368,density__feat_459,density__feat_30,density__feat_346,density__feat_211,density__feat_486,density__feat_295,density__feat_66,density__feat_431,density__feat_75,density__feat_85,density__feat_42
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.5028216603655763,2,11000001000000100000,feat_241|feat_43|feat_147|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.506759572339869,2,11000000000010100000,feat_241|feat_43|feat_211|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.5172772763582393,3,10000001000010100000,feat_241|feat_147|feat_211|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.520415786563261,1,10010000000000000010,feat_241|feat_154|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.5238582022933733,1,10000100000000100010,feat_241|feat_31|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.5351006551256449,1,11100000000000000010,feat_241|feat_43|feat_311|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.5415950576762119,1,10000100000000001010,feat_241|feat_31|feat_431|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.5701402480243987,5,10000001000000000011,feat_241|feat_147|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.5861530410590157,1,10100000000000000011,feat_241|feat_311|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.5948135709178554,2,10000000100000100010,feat_241|feat_368|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.6180125821510019,2,10000000000100100010,feat_241|feat_346|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.6327688953012612,1,11000001000000000010,feat_241|feat_43|feat_147|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.6354709874481321,9,10000001000000100010,feat_241|feat_147|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.6417452266578313,1,11000000000000100100,feat_241|feat_43|feat_295|feat_75,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.6675901067695753,1,10000000000110001000,feat_241|feat_346|feat_211|feat_431,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.6825214424521991,1,10100000100000000010,feat_241|feat_311|feat_368|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.699691541988783,1,10100000000100000001,feat_241|feat_311|feat_346|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.7726515292196561,1,11000000100000100000,feat_241|feat_43|feat_368|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.7795884207261433,1,10001000000000001001,feat_241|feat_139|feat_431|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,0.8278816222969575,1,11000000100010000000,feat_241|feat_43|feat_368|feat_211,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.1299562220757289,3,10000000000110100001,feat_241|feat_346|feat_211|feat_295|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.1834674226982989,2,10000001000010100001,feat_241|feat_147|feat_211|feat_295|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.1912828545890473,7,11010000000000100000,feat_241|feat_43|feat_154|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2306989769621133,1,10010000000000100001,feat_241|feat_154|feat_295|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.235485896856899,6,10000000000100100011,feat_241|feat_346|feat_295|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2358845776857739,3,10000000000100001011,feat_241|feat_346|feat_431|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2359809050771169,2,11010001000000000000,feat_241|feat_43|feat_154|feat_147,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2370071693466633,2,10010000000000000011,feat_241|feat_154|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2565900675435606,1,11000000000000101010,feat_241|feat_43|feat_295|feat_431|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2566334968074253,2,11000000010000100010,feat_241|feat_43|feat_459|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.258531657043308,1,10000100000000100011,feat_241|feat_31|feat_295|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2607854806930698,3,11000000000100001010,feat_241|feat_43|feat_346|feat_431|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2650193342152622,9,10000001000000001011,feat_241|feat_147|feat_431|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2684710126773584,2,10000000000110001001,feat_241|feat_346|feat_211|feat_431|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2697045021116204,1,11000000000110000001,feat_241|feat_43|feat_346|feat_211|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2701258728359166,3,10000000100100000011,feat_241|feat_368|feat_346|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2730768127973495,1,10000001000010001001,feat_241|feat_147|feat_211|feat_431|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.276029439117317,1,10000001000001000011,feat_241|feat_147|feat_486|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2772115585879154,1,10000000100110000001,feat_241|feat_368|feat_346|feat_211|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2828862672547943,13,11000001000000001010,feat_241|feat_43|feat_147|feat_431|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.289293053342972,1,10010000000100000001,feat_241|feat_154|feat_346|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2924579549887893,12,11000000000110100000,feat_241|feat_43|feat_346|feat_211|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2954859978868676,1,11010000000000000010,feat_241|feat_43|feat_154|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.2964080515203604,1,11000000000100000011,feat_241|feat_43|feat_346|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.307007027640303,27,11000000000100100010,feat_241|feat_43|feat_346|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3077456759752475,5,10000000100000100011,feat_241|feat_368|feat_295|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3101366865785695,1,11000000000000100011,feat_241|feat_43|feat_295|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3131947905353973,1,10000000100001000011,feat_241|feat_368|feat_486|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3135172212922415,1,10000100100000000011,feat_241|feat_31|feat_368|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3135260538889664,15,10000001000000100011,feat_241|feat_147|feat_295|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3177495792929854,1,11000001000000101000,feat_241|feat_43|feat_147|feat_295|feat_431,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3315706613185776,3,10010000000000100010,feat_241|feat_154|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3389351856435956,43,11000001000010100000,feat_241|feat_43|feat_147|feat_211|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3497390182406983,3,10010001000000100000,feat_241|feat_154|feat_147|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.354101130816853,1,10000000100010100001,feat_241|feat_368|feat_211|feat_295|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.359989625970065,1,11000000000001100010,feat_241|feat_43|feat_486|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3644172460336748,1,10000001000001100010,feat_241|feat_147|feat_486|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3651886763014458,1,10000101000000000011,feat_241|feat_31|feat_147|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3700924297179615,2,10000100000100100010,feat_241|feat_31|feat_346|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3713483111611342,1,11100000000110000000,feat_241|feat_43|feat_311|feat_346|feat_211,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3780132147046067,132,11000001000000100010,feat_241|feat_43|feat_147|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3822310270510565,4,11100000000100000010,feat_241|feat_43|feat_311|feat_346|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3857090566471808,1,11000001000010000001,feat_241|feat_43|feat_147|feat_211|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.3890819044903444,5,10000001000000101010,feat_241|feat_147|feat_295|feat_431|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4092938598296578,2,10000001000010101000,feat_241|feat_147|feat_211|feat_295|feat_431,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4212049960398252,1,10010000000100100000,feat_241|feat_154|feat_346|feat_295,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4271001169882562,6,10000100100000100010,feat_241|feat_31|feat_368|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4351732618790538,1,11000000001000100010,feat_241|feat_43|feat_30|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4363853219599942,6,10000101000000100010,feat_241|feat_31|feat_147|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4369415624654187,2,11000001000000000011,feat_241|feat_43|feat_147|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4372126106811778,2,10100001000010000001,feat_241|feat_311|feat_147|feat_211|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4445991091339223,1,10000001010000100010,feat_241|feat_147|feat_459|feat_295|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4533949470958119,1,10000100000000000111,feat_241|feat_31|feat_75|feat_85|feat_42,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4617494616267106,1,10000000000101001010,feat_241|feat_346|feat_486|feat_431|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4670419684418243,2,11100001000010000000,feat_241|feat_43|feat_311|feat_147|feat_211,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.4707995248935328,3,11000000100100000010,feat_241|feat_43|feat_368|feat_346|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
madelon,1.0,10000,20,10,183.3561937753111,0.7071067811865475,1.487642910703889,1,10010001000000000010,feat_241|feat_154|feat_147|feat_85,0.998,0.659,0.037,0.193,0.002,0.088,0.031,0.62,0.119,0.01,0.022,0.222,0.148,0.025,0.814,0.002,0.278,0.012,0.668,0.239
