dataset,beta,shots,qfs_n,k_budget,elapsed_seconds,dist_ratio_rydberg,cost_f,count,bitstring,selected_features,density__feat_241,density__feat_43,density__feat_311,density__feat_154,density__feat_139,density__feat_31,density__feat_205,density__feat_147,density__feat_368,density__feat_459,density__feat_30,density__feat_346,density__feat_211,density__feat_486,density__feat_295,density__feat_66,density__feat_431,density__feat_75,density__feat_85,density__feat_42
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.1834674226982989,2,10000001000010100001,feat_241|feat_147|feat_211|feat_295|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.186511042694207,1,11000000000110010000,feat_241|feat_43|feat_346|feat_211|feat_66,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.1912828545890473,2,11010000000000100000,feat_241|feat_43|feat_154|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2196979490819362,1,10000100010000100010,feat_241|feat_31|feat_459|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2293684601786583,2,10000100000100000011,feat_241|feat_31|feat_346|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.235485896856899,6,10000000000100100011,feat_241|feat_346|feat_295|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2358845776857739,2,10000000000100001011,feat_241|feat_346|feat_431|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2370071693466633,1,10010000000000000011,feat_241|feat_154|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2449535289632532,3,11010000000100000000,feat_241|feat_43|feat_154|feat_346,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2565900675435606,1,11000000000000101010,feat_241|feat_43|feat_295|feat_431|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2566334968074253,1,11000000010000100010,feat_241|feat_43|feat_459|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.258531657043308,1,10000100000000100011,feat_241|feat_31|feat_295|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2607854806930698,1,11000000000100001010,feat_241|feat_43|feat_346|feat_431|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2650193342152622,3,10000001000000001011,feat_241|feat_147|feat_431|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2697045021116204,2,11000000000110000001,feat_241|feat_43|feat_346|feat_211|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.276029439117317,1,10000001000001000011,feat_241|feat_147|feat_486|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2828862672547943,3,11000001000000001010,feat_241|feat_43|feat_147|feat_431|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2873543994246002,1,10010001000000000001,feat_241|feat_154|feat_147|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.289293053342972,1,10010000000100000001,feat_241|feat_154|feat_346|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2924579549887893,8,11000000000110100000,feat_241|feat_43|feat_346|feat_211|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.2954859978868676,3,11010000000000000010,feat_241|feat_43|feat_154|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.307007027640303,30,11000000000100100010,feat_241|feat_43|feat_346|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3077456759752475,2,10000000100000100011,feat_241|feat_368|feat_295|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3083949941886868,1,10000000000110011000,feat_241|feat_346|feat_211|feat_66|feat_431,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3098607416227264,1,11000000000000001011,feat_241|feat_43|feat_431|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3101366865785695,1,11000000000000100011,feat_241|feat_43|feat_295|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3135260538889664,8,10000001000000100011,feat_241|feat_147|feat_295|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3177495792929854,1,11000001000000101000,feat_241|feat_43|feat_147|feat_295|feat_431,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3315706613185776,1,10010000000000100010,feat_241|feat_154|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3389351856435956,14,11000001000010100000,feat_241|feat_43|feat_147|feat_211|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3451670028452483,1,10000000001100000011,feat_241|feat_30|feat_346|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3492289470641112,1,11000000001100100000,feat_241|feat_43|feat_30|feat_346|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3497390182406983,1,10010001000000100000,feat_241|feat_154|feat_147|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3538529174338816,1,10010000000100001000,feat_241|feat_154|feat_346|feat_431,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3545436861515248,1,10000101000000001010,feat_241|feat_31|feat_147|feat_431|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3651886763014458,2,10000101000000000011,feat_241|feat_31|feat_147|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3700924297179615,7,10000100000100100010,feat_241|feat_31|feat_346|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3780132147046067,61,11000001000000100010,feat_241|feat_43|feat_147|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3822310270510565,1,11100000000100000010,feat_241|feat_43|feat_311|feat_346|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3826013353314734,1,10000001100000000011,feat_241|feat_147|feat_368|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3857090566471808,1,11000001000010000001,feat_241|feat_43|feat_147|feat_211|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3890819044903444,2,10000001000000101010,feat_241|feat_147|feat_295|feat_431|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.3977775971667232,1,10000001000000101001,feat_241|feat_147|feat_295|feat_431|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4212049960398252,3,10010000000100100000,feat_241|feat_154|feat_346|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4271001169882562,1,10000100100000100010,feat_241|feat_31|feat_368|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4294744718416101,2,10000000000100101010,feat_241|feat_346|feat_295|feat_431|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4350507925012947,2,11001001000000100000,feat_241|feat_43|feat_139|feat_147|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4351732618790538,1,11000000001000100010,feat_241|feat_43|feat_30|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4363483014523026,1,10100000000100000011,feat_241|feat_311|feat_346|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4363853219599942,8,10000101000000100010,feat_241|feat_31|feat_147|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4372126106811778,2,10100001000010000001,feat_241|feat_311|feat_147|feat_211|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.448801434269282,1,11000010000000100000,feat_241|feat_43|feat_205|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4602663783135963,2,10000010000000000011,feat_241|feat_205|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4609776632489506,1,11000000100000010010,feat_241|feat_43|feat_368|feat_66|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.465681413394849,1,11000010000000001000,feat_241|feat_43|feat_205|feat_431,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.4670419684418243,1,11100001000010000000,feat_241|feat_43|feat_311|feat_147|feat_211,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.502453640741244,3,11100001000000000010,feat_241|feat_43|feat_311|feat_147|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.5046208526610032,1,10000010000100000001,feat_241|feat_205|feat_346|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.5121275413367488,1,10000001100000100001,feat_241|feat_147|feat_368|feat_295|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.5133399084628132,1,10000010000000100010,feat_241|feat_205|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.5133427300395168,2,11000000100000100010,feat_241|feat_43|feat_368|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.514302069423325,2,11000011000000000000,feat_241|feat_43|feat_205|feat_147,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.518962291598379,1,11000001001000000010,feat_241|feat_43|feat_147|feat_30|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.5433924819623757,3,10000001100000100010,feat_241|feat_147|feat_368|feat_295|feat_85,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.563604885110254,2,10100001000000000011,feat_241|feat_311|feat_147|feat_85|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.5638472859517232,4,11000000100100100000,feat_241|feat_43|feat_368|feat_346|feat_295,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
madelon,0.7,10000,20,10,178.23134148214012,0.7071067811865475,1.5880114046079767,1,10001001000010000001,feat_241|feat_139|feat_147|feat_211|feat_42,1.0,0.665,0.038,0.211,0.011,0.101,0.235,0.484,0.14,0.019,0.079,0.322,0.162,0.002,0.78,0.005,0.112,0.009,0.658,0.218
