dataset,beta,shots,qfs_n,k_budget,elapsed_seconds,dist_ratio_rydberg,cost_f,count,bitstring,selected_features,density__feat_241,density__feat_43,density__feat_311,density__feat_154,density__feat_139,density__feat_31,density__feat_205,density__feat_147,density__feat_368,density__feat_459,density__feat_30,density__feat_346,density__feat_211,density__feat_486,density__feat_295,density__feat_66,density__feat_431,density__feat_75,density__feat_85,density__feat_42
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,6.912078239454594,1,11110001000010001010,feat_241|feat_43|feat_311|feat_154|feat_147|feat_211|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,6.9230152845523305,1,11000011100100010010,feat_241|feat_43|feat_205|feat_147|feat_368|feat_346|feat_66|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,6.950102403858251,1,11100101000000101011,feat_241|feat_43|feat_311|feat_31|feat_147|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,6.950466310803059,2,11000011000000101011,feat_241|feat_43|feat_205|feat_147|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,6.956048803058178,1,10000011000100101011,feat_241|feat_205|feat_147|feat_346|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,6.985065599470545,1,11000011000110000011,feat_241|feat_43|feat_205|feat_147|feat_346|feat_211|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,6.98741317230035,1,10100001000110101011,feat_241|feat_311|feat_147|feat_346|feat_211|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.007368288215666,1,10000011000110100011,feat_241|feat_205|feat_147|feat_346|feat_211|feat_295|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.013948879146998,2,11100001000010101011,feat_241|feat_43|feat_311|feat_147|feat_211|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.025585626622063,1,10101100000101100011,feat_241|feat_311|feat_139|feat_31|feat_346|feat_486|feat_295|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.033169278389227,1,11001010001100100010,feat_241|feat_43|feat_139|feat_205|feat_30|feat_346|feat_295|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.0440898482570296,1,11000011000001100011,feat_241|feat_43|feat_205|feat_147|feat_486|feat_295|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.057259939327894,1,10000011000100011110,feat_241|feat_205|feat_147|feat_346|feat_66|feat_431|feat_75|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.0628464457110685,1,10110001000010101010,feat_241|feat_311|feat_154|feat_147|feat_211|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.063543884401753,1,11100001010010100011,feat_241|feat_43|feat_311|feat_147|feat_459|feat_211|feat_295|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.079127152144369,1,11000011000100000111,feat_241|feat_43|feat_205|feat_147|feat_346|feat_75|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.113347219957679,1,10100001100110100011,feat_241|feat_311|feat_147|feat_368|feat_346|feat_211|feat_295|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.113929395612867,1,10110001001000101010,feat_241|feat_311|feat_154|feat_147|feat_30|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.122642363417719,1,11000111010000100010,feat_241|feat_43|feat_31|feat_205|feat_147|feat_459|feat_295|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.1804679666916496,1,10000011000011101010,feat_241|feat_205|feat_147|feat_211|feat_486|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.184058324003428,1,10000011000100110011,feat_241|feat_205|feat_147|feat_346|feat_295|feat_66|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.1869631877381215,1,11000011000110100010,feat_241|feat_43|feat_205|feat_147|feat_346|feat_211|feat_295|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.193887204012768,1,11001010000010100011,feat_241|feat_43|feat_139|feat_205|feat_211|feat_295|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.20515457549546,1,11000011100110000010,feat_241|feat_43|feat_205|feat_147|feat_368|feat_346|feat_211|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.21132061972536,1,11000011010000100011,feat_241|feat_43|feat_205|feat_147|feat_459|feat_295|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.21432415488903,1,10000011000110101010,feat_241|feat_205|feat_147|feat_346|feat_211|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.2254893001996825,1,11000011100000100011,feat_241|feat_43|feat_205|feat_147|feat_368|feat_295|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.230923169877376,1,11000001100010101011,feat_241|feat_43|feat_147|feat_368|feat_211|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.232389253537489,1,11000011000010110010,feat_241|feat_43|feat_205|feat_147|feat_211|feat_295|feat_66|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.244275424730855,1,11010001100010001010,feat_241|feat_43|feat_154|feat_147|feat_368|feat_211|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.249601362702899,1,11100001010100101010,feat_241|feat_43|feat_311|feat_147|feat_459|feat_346|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.250871315230944,1,11000011010100100010,feat_241|feat_43|feat_205|feat_147|feat_459|feat_346|feat_295|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.2767997754088345,1,11000111000000110010,feat_241|feat_43|feat_31|feat_205|feat_147|feat_295|feat_66|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.320035451639697,2,11000011100000101010,feat_241|feat_43|feat_205|feat_147|feat_368|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.338847062196556,1,11000011000000110011,feat_241|feat_43|feat_205|feat_147|feat_295|feat_66|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.358163911566356,1,11001011100000001001,feat_241|feat_43|feat_139|feat_205|feat_147|feat_368|feat_431|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.365753755337998,1,10010000100101101010,feat_241|feat_154|feat_368|feat_346|feat_486|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.39001793057032,1,11101011000000101000,feat_241|feat_43|feat_311|feat_139|feat_205|feat_147|feat_295|feat_431,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.406605233131045,1,11000001110010001011,feat_241|feat_43|feat_147|feat_368|feat_459|feat_211|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.463543305915617,1,10100011100001100010,feat_241|feat_311|feat_205|feat_147|feat_368|feat_486|feat_295|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.49276257110462,1,10100111100100000010,feat_241|feat_311|feat_31|feat_205|feat_147|feat_368|feat_346|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.519094715072199,1,11100001100110000101,feat_241|feat_43|feat_311|feat_147|feat_368|feat_346|feat_211|feat_75|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.520604844081985,1,10001111100000100010,feat_241|feat_139|feat_31|feat_205|feat_147|feat_368|feat_295|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.522438047871272,1,11000001100110100110,feat_241|feat_43|feat_147|feat_368|feat_346|feat_211|feat_295|feat_75|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.5473806855934225,1,11000001100010100111,feat_241|feat_43|feat_147|feat_368|feat_211|feat_295|feat_75|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.5664241415616065,1,11100000100010101011,feat_241|feat_43|feat_311|feat_368|feat_211|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.589377664777015,1,10100101100100101010,feat_241|feat_311|feat_31|feat_147|feat_368|feat_346|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.5980038390613975,1,11100001100000101011,feat_241|feat_43|feat_311|feat_147|feat_368|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.610978292015405,1,10001001110100101001,feat_241|feat_139|feat_147|feat_368|feat_459|feat_346|feat_295|feat_431|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.628794343237785,1,10100111000000101010,feat_241|feat_311|feat_31|feat_205|feat_147|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.699222398870981,1,11100001100010101010,feat_241|feat_43|feat_311|feat_147|feat_368|feat_211|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,7.867889074733906,1,10100011100000101010,feat_241|feat_311|feat_205|feat_147|feat_368|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.025179111011463,1,10101011000000100110,feat_241|feat_311|feat_139|feat_205|feat_147|feat_295|feat_75|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.335860678490846,1,11000101000101101011,feat_241|feat_43|feat_31|feat_147|feat_346|feat_486|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.4234147435743,1,11010001000110001011,feat_241|feat_43|feat_154|feat_147|feat_346|feat_211|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.48718547061253,1,11010000000110101011,feat_241|feat_43|feat_154|feat_346|feat_211|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.500918030062843,1,11001101000100101011,feat_241|feat_43|feat_139|feat_31|feat_147|feat_346|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.507565193093122,1,10010101001001101010,feat_241|feat_154|feat_31|feat_147|feat_30|feat_486|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.524473620262818,1,11010101000100101010,feat_241|feat_43|feat_154|feat_31|feat_147|feat_346|feat_295|feat_431|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.54872605536761,1,11100101001101100010,feat_241|feat_43|feat_311|feat_31|feat_147|feat_30|feat_346|feat_486|feat_295|feat_85,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.552410964898355,2,11010001000010101011,feat_241|feat_43|feat_154|feat_147|feat_211|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
madelon,0.1,10000,20,10,1428.035529783927,0.7071067811865475,8.555686979807342,1,10010001000101101011,feat_241|feat_154|feat_147|feat_346|feat_486|feat_295|feat_431|feat_85|feat_42,0.998,0.834,0.339,0.194,0.097,0.288,0.708,0.875,0.4,0.174,0.055,0.764,0.479,0.098,0.861,0.126,0.56,0.078,0.971,0.744
