block,dataset,feature_set,model_name,seed,n_features,n_test,train_macro_f1,validation_macro_f1,test_macro_f1,train_test_gap,train_val_gap,fit_seconds,predict_seconds_test,predict_us_per_sample,n_features_baseline,feature_reduction_ratio
baseline,breast_cancer_wisconsin,all_features,random_forest,55,30,86,0.9838648648648649,0.9128205128205129,0.9373816805009465,0.046483184363918406,0.071044352044352,0.32534085772931576,0.029094097204506397,338.30345586635343,30,0.0
baseline,breast_cancer_wisconsin,all_features,random_forest,89,30,86,0.9811495652762272,0.9256993006993006,0.9253472222222222,0.055802343054005,0.05545026457692659,0.3138622250407934,0.03483190946280956,405.02220305592516,30,0.0
baseline,breast_cancer_wisconsin,all_features,random_forest,144,30,86,0.9785450526939975,0.9128205128205129,0.9381739755571532,0.04037107713684429,0.06572453987348459,0.30040951259434223,0.025539272464811802,296.96828447455584,30,0.0
baseline,breast_cancer_wisconsin,all_features,random_forest,233,30,86,0.9758955068201853,0.9256993006993006,0.9373816805009465,0.03851382631923883,0.05019620612088471,0.28486895840615034,0.03249397128820419,377.8368754442348,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,20260607,30,86,1.0,0.9369529743361519,0.9502314814814814,0.0497685185185186,0.06304702566384812,1.8296556761488318,0.016077611595392227,186.9489720394445,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,1,30,86,1.0,0.9377289377289377,0.962429008300568,0.03757099169943201,0.06227106227106227,2.6245577661320567,0.0013304958119988441,15.47088153487028,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,7,30,86,1.0,0.9369529743361519,0.9373816805009465,0.0626183194990535,0.06304702566384812,0.037000544369220734,0.0013271383941173553,15.43184179206227,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,13,30,86,1.0,0.9377289377289377,0.962429008300568,0.03757099169943201,0.06227106227106227,0.036947742104530334,0.0013272576034069061,15.433227946591932,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,21,30,86,1.0,0.9626373626373627,0.9502314814814814,0.0497685185185186,0.03736263736263734,0.038991560228168964,0.0013251593336462975,15.408829461003458,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,34,30,86,1.0,0.9248231132075472,0.9502314814814814,0.0497685185185186,0.07517688679245282,0.03681040834635496,0.0013248566538095474,15.405309928017992,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,55,30,86,1.0,0.9498820754716981,0.9495601173020527,0.0504398826979473,0.05011792452830188,0.036936087533831596,0.0013310378417372704,15.47718420624733,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,89,30,86,1.0,0.9377289377289377,0.9502314814814814,0.0497685185185186,0.06227106227106227,0.03710471745580435,0.0013294359669089317,15.45855775475502,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,144,30,86,1.0,0.9248231132075472,0.9502314814814814,0.0497685185185186,0.07517688679245282,0.03697318956255913,0.0013296781107783318,15.461373381143392,30,0.0
baseline,breast_cancer_wisconsin,all_features,xgboost,233,30,86,1.0,0.9248231132075472,0.9373816805009465,0.0626183194990535,0.07517688679245282,0.036863747984170914,0.0013239337131381035,15.39457805974539,30,0.0
baseline,customer_churn,all_features,logistic_regression,20260607,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.3332504481077194,0.02090365719050169,0.3161233601588157,10,0.0
baseline,customer_churn,all_features,logistic_regression,1,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.35677548311650753,0.02082917746156454,0.3149970126512596,10,0.0
baseline,customer_churn,all_features,logistic_regression,7,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.37380334828048944,0.020898844115436077,0.316050572634194,10,0.0
baseline,customer_churn,all_features,logistic_regression,13,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.3667800035327673,0.020984990522265434,0.3173533538338818,10,0.0
baseline,customer_churn,all_features,logistic_regression,21,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.37032182794064283,0.021112870424985886,0.31928726540621377,10,0.0
baseline,customer_churn,all_features,logistic_regression,34,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.3751344420015812,0.02093400899320841,0.31658236662697026,10,0.0
baseline,customer_churn,all_features,logistic_regression,55,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.36015815380960703,0.021017223596572876,0.31784081053418334,10,0.0
baseline,customer_churn,all_features,logistic_regression,89,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.40213816799223423,0.02090347744524479,0.3161206418940611,10,0.0
baseline,customer_churn,all_features,logistic_regression,144,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.46988448593765497,0.021004799753427505,0.31765292632782616,10,0.0
baseline,customer_churn,all_features,logistic_regression,233,10,66125,0.8949575540133355,0.8964837056199945,0.8947485400042039,0.00020901400913164725,-0.001526151606658921,0.4060564571991563,0.021013060584664345,0.317777853832353,10,0.0
baseline,customer_churn,all_features,linear_svm,20260607,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.5939986016601324,0.020757531747221947,0.3139135235874774,10,0.0
baseline,customer_churn,all_features,linear_svm,1,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.588767409324646,0.020829067565500736,0.31499535070700546,10,0.0
baseline,customer_churn,all_features,linear_svm,7,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.5857464876025915,0.020751570351421833,0.3138233701538274,10,0.0
baseline,customer_churn,all_features,linear_svm,13,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.5776802087202668,0.020793852396309376,0.31446279616346884,10,0.0
baseline,customer_churn,all_features,linear_svm,21,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.5824227053672075,0.02074177749454975,0.313675274019656,10,0.0
baseline,customer_churn,all_features,linear_svm,34,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.584135077893734,0.020709531381726265,0.3131876201395276,10,0.0
baseline,customer_churn,all_features,linear_svm,55,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.585967862047255,0.021008525975048542,0.31770927750546,10,0.0
baseline,customer_churn,all_features,linear_svm,89,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.5889499979093671,0.020675327628850937,0.3126703611168383,10,0.0
baseline,customer_churn,all_features,linear_svm,144,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.5871878294274211,0.020702654495835304,0.3130836218651842,10,0.0
baseline,customer_churn,all_features,linear_svm,233,10,66125,0.8950159579760445,0.8965072602227764,0.8946694905486399,0.00034646742740462866,-0.0014913022467318848,0.5856096325442195,0.02078178897500038,0.31428036257089426,10,0.0
baseline,customer_churn,all_features,random_forest,20260607,10,66125,0.9910905667075443,0.9918088962271454,0.990613170882287,0.0004773958252572985,-0.0007183295196011574,1.170939045958221,0.03923949971795082,0.5934139843924511,10,0.0
baseline,customer_churn,all_features,random_forest,1,10,66125,0.9913467640407716,0.9918854522493908,0.9907970321802848,0.0005497318604867907,-0.0005386882086192424,1.003256711177528,0.038983842357993126,0.5895477105178545,10,0.0
baseline,customer_churn,all_features,random_forest,7,10,66125,0.9920861838636446,0.9926525584817548,0.9916097312262473,0.0004764526373972622,-0.0005663746181102658,1.0320523111149669,0.0390333766117692,0.5902968107639954,10,0.0
baseline,customer_churn,all_features,random_forest,13,10,66125,0.9925135016568704,0.9929900119463977,0.991839568724084,0.0006739329327863919,-0.0004765102895273321,1.0196954878047109,0.03877155389636755,0.5863372989998873,10,0.0
baseline,customer_churn,all_features,random_forest,21,10,66125,0.9924378800913538,0.9930207027826252,0.9920388892830878,0.00039899080826599764,-0.0005828226912714118,1.0328687084838748,0.03907853364944458,0.5909797149254379,10,0.0
baseline,customer_churn,all_features,random_forest,34,10,66125,0.9917312633509829,0.9922075533136416,0.9912417409358516,0.0004895224151313382,-0.0004762899626586936,1.0721822874620557,0.03884227108210325,0.5874067460431494,10,0.0
baseline,customer_churn,all_features,random_forest,55,10,66125,0.9909360824686166,0.9915479365884023,0.9904444341018502,0.0004916483667664062,-0.0006118541197857041,1.0712657617405057,0.03923884965479374,0.5934041535696596,10,0.0
baseline,customer_churn,all_features,random_forest,89,10,66125,0.9923096413746325,0.992774962891154,0.991609015489481,0.0007006258851515179,-0.00046532151652145526,0.9772913875058293,0.038770691491663456,0.5863242569627743,10,0.0
baseline,customer_churn,all_features,random_forest,144,10,66125,0.9917378219102286,0.9922074318577889,0.9910269027976708,0.0007109191125578285,-0.00046960994756028995,1.0210109315812588,0.03885614313185215,0.5876165312945505,10,0.0
baseline,customer_churn,all_features,random_forest,233,10,66125,0.9916063521487808,0.9921154578403868,0.9907967486877748,0.0008096034610060032,-0.0005091056916060044,0.9788221204653382,0.03875803668051958,0.5861328798566288,10,0.0
baseline,customer_churn,all_features,xgboost,20260607,10,66125,0.9998713015106746,0.9999076005443297,0.9998152056674428,5.609584323185146e-05,-3.6299033655096125e-05,0.3772309720516205,0.021772640757262707,0.32926488857864206,10,0.0
baseline,customer_churn,all_features,xgboost,1,10,66125,0.9998713015106746,0.9998922001897033,0.9998152056674428,5.609584323185146e-05,-2.089867902865805e-05,0.3673376590013504,0.02176888845860958,0.3292081430413547,10,0.0
baseline,customer_churn,all_features,xgboost,7,10,66125,0.9998680016662226,0.9999076005443297,0.9998152056674428,5.279599877983099e-05,-3.95988781071166e-05,2.6047542057931423,0.02180518675595522,0.32975707759478595,10,0.0
baseline,customer_churn,all_features,xgboost,13,10,66125,0.9998614019948311,0.9999076005443297,0.9998152056674428,4.619632738833701e-05,-4.6198549498610575e-05,0.3678267467767,0.021864881739020348,0.33065983726306764,10,0.0
baseline,customer_churn,all_features,xgboost,21,10,66125,0.9998614019948311,0.9999076005443297,0.9998152056674428,4.619632738833701e-05,-4.6198549498610575e-05,0.36378586385399103,0.021420182660222054,0.32393470941734676,10,0.0
baseline,customer_churn,all_features,xgboost,34,10,66125,0.9998647018276081,0.9999076005443297,0.9998152056674428,4.949616016536318e-05,-4.289871672158441e-05,0.36978037748485804,0.022039036266505718,0.3332935541248502,10,0.0
baseline,customer_churn,all_features,xgboost,55,10,66125,0.9998614019948311,0.9998922001897033,0.9998152056674428,4.619632738833701e-05,-3.07981948721725e-05,0.3708528047427535,0.02192038483917713,0.3314992036170455,10,0.0
baseline,customer_churn,all_features,xgboost,89,10,66125,0.9998647018276081,0.9999076005443297,0.9998152056674428,4.949616016536318e-05,-4.289871672158441e-05,0.36502792965620756,0.02198389545083046,0.3324596665532017,10,0.0
baseline,customer_churn,all_features,xgboost,144,10,66125,0.9998713015106746,0.9999076005443297,0.9998152056674428,5.609584323185146e-05,-3.6299033655096125e-05,0.37819835636764765,0.02141902595758438,0.32391721674985835,10,0.0
baseline,customer_churn,all_features,xgboost,233,10,66125,0.9998713015106746,0.9998922001897033,0.9998152056674428,5.609584323185146e-05,-2.089867902865805e-05,0.3804131541401148,0.021996578201651573,0.33265146618754743,10,0.0
baseline,madelon,all_features,logistic_regression,20260607,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.36064941994845867,0.0023393770679831505,7.797923559943835,500,0.0
baseline,madelon,all_features,logistic_regression,1,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.3922057133167982,0.0015398450195789337,5.132816731929779,500,0.0
baseline,madelon,all_features,logistic_regression,7,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.3616576977074146,0.002360355108976364,7.867850363254548,500,0.0
baseline,madelon,all_features,logistic_regression,13,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.41984322667121887,0.0023544905707240105,7.848301902413367,500,0.0
baseline,madelon,all_features,logistic_regression,21,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.39954148046672344,0.002326168119907379,7.753893733024597,500,0.0
baseline,madelon,all_features,logistic_regression,34,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.4081180589273572,0.002320163883268833,7.733879610896111,500,0.0
baseline,madelon,all_features,logistic_regression,55,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.3995860870927572,0.00232558511197567,7.7519503732522335,500,0.0
baseline,madelon,all_features,logistic_regression,89,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.3697585593909025,0.002357189543545246,7.857298478484153,500,0.0
baseline,madelon,all_features,logistic_regression,144,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.4093144591897726,0.0023280493915081024,7.760164638360342,500,0.0
baseline,madelon,all_features,logistic_regression,233,500,300,0.8021064083741956,0.48664385083781503,0.5122711683221237,0.28983524005207184,0.31546255753638053,0.40900241397321224,0.0023435698822140694,7.811899607380231,500,0.0
baseline,madelon,all_features,linear_svm,20260607,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.06532471347600222,0.001596967689692974,5.323225632309914,500,0.0
baseline,madelon,all_features,linear_svm,1,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.06625227630138397,0.0023081405088305473,7.693801696101824,500,0.0
baseline,madelon,all_features,linear_svm,7,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.0667030019685626,0.0023018568754196167,7.672856251398722,500,0.0
baseline,madelon,all_features,linear_svm,13,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.06642249785363674,0.0023068999871611595,7.689666623870532,500,0.0
baseline,madelon,all_features,linear_svm,21,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.06638060137629509,0.002309412695467472,7.698042318224906,500,0.0
baseline,madelon,all_features,linear_svm,34,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.06686381809413433,0.00231236033141613,7.7078677713871,500,0.0
baseline,madelon,all_features,linear_svm,55,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.06769056338816881,0.0023027919232845306,7.675973077615103,500,0.0
baseline,madelon,all_features,linear_svm,89,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.06655124016106129,0.0015949448570609093,5.316482856869698,500,0.0
baseline,madelon,all_features,linear_svm,144,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.07047517411410809,0.0015969732776284218,5.323244258761406,500,0.0
baseline,madelon,all_features,linear_svm,233,500,300,0.8106631840940743,0.48664385083781503,0.5164033751709264,0.29425980892314796,0.3240193332562593,0.07736278977245092,0.0022967662662267685,7.655887554089229,500,0.0
baseline,madelon,all_features,random_forest,20260607,500,300,0.9692849464093745,0.5265825035561877,0.6133161473843283,0.3559687990250462,0.4427024428531867,0.23098428547382355,0.04182546027004719,139.41820090015727,500,0.0
baseline,madelon,all_features,random_forest,1,500,300,0.9564274821156243,0.6063867639210105,0.6164578492734933,0.339969632842131,0.3500407181946138,0.20406679157167673,0.04050726257264614,135.02420857548714,500,0.0
baseline,madelon,all_features,random_forest,7,500,300,0.9592851949642215,0.609474960780605,0.653271692745377,0.3060135022188445,0.34981023418361645,0.233511159196496,0.04145217593759298,138.1739197919766,500,0.0
baseline,madelon,all_features,random_forest,13,500,300,0.9571397082234614,0.5592948717948718,0.6087436323304833,0.34839607589297805,0.3978448364285896,0.23765598330646753,0.049262406304478645,164.20802101492882,500,0.0
baseline,madelon,all_features,random_forest,21,500,300,0.9442852594715059,0.5666474065514022,0.5932610241820768,0.35102423528942905,0.37763785292010366,0.2452008007094264,0.015765846706926823,52.55282235642274,500,0.0
baseline,madelon,all_features,random_forest,34,500,300,0.9492850674115741,0.5433282592028801,0.6132645803698435,0.3360204870417306,0.40595680820869406,0.2242496469989419,0.0414601918309927,138.20063943664232,500,0.0
baseline,madelon,all_features,random_forest,55,500,300,0.9414242679053971,0.5932610241820768,0.62996299629963,0.3114612716057671,0.3481632437233203,0.22406948544085026,0.041876242496073246,139.58747498691082,500,0.0
baseline,madelon,all_features,random_forest,89,500,300,0.9614273119122256,0.6159454976567109,0.6397438178260095,0.3216834940862161,0.3454818142555147,0.2068918403238058,0.043595810420811176,145.3193680693706,500,0.0
baseline,madelon,all_features,random_forest,144,500,300,0.9514142931800367,0.6218163968808219,0.636339372101558,0.3150749210784787,0.32959789629921477,0.22578625194728374,0.039670148864388466,132.23382954796156,500,0.0
baseline,madelon,all_features,random_forest,233,500,300,0.945712513061651,0.6124894214066188,0.5699569956995699,0.3757555173620811,0.3332230916550323,0.2362475674599409,0.03898880165070295,129.96267216900983,500,0.0
baseline,madelon,all_features,xgboost,20260607,500,300,1.0,0.7433076640997434,0.813034188034188,0.18696581196581197,0.25669233590025664,0.5275322757661343,0.016674350947141647,55.58116982380549,500,0.0
baseline,madelon,all_features,xgboost,1,500,300,1.0,0.7233302592251025,0.7999911107160318,0.2000088892839682,0.2766697407748975,0.9629310239106417,0.017007232643663883,56.690775478879615,500,0.0
baseline,madelon,all_features,xgboost,7,500,300,1.0,0.7193888913634137,0.8028404344193818,0.1971595655806182,0.28061110863658634,0.4722263850271702,0.01795271225273609,59.84237417578697,500,0.0
baseline,madelon,all_features,xgboost,13,500,300,1.0,0.7596153846153846,0.8299981110901232,0.17000188890987677,0.24038461538461542,0.4244023924693465,0.016671286895871162,55.57095631957054,500,0.0
baseline,madelon,all_features,xgboost,21,500,300,1.0,0.7665732959850606,0.8198719089130049,0.18012809108699512,0.23342670401493937,0.48528383020311594,0.017908738926053047,59.695796420176826,500,0.0
baseline,madelon,all_features,xgboost,34,500,300,1.0,0.753322369883106,0.8032786885245902,0.19672131147540983,0.24667763011689403,0.4835324976593256,0.01797514036297798,59.91713454325994,500,0.0
baseline,madelon,all_features,xgboost,55,500,300,1.0,0.7563390780938818,0.8399715504978662,0.1600284495021338,0.2436609219061182,0.37831881921738386,0.017975020222365856,59.916734074552856,500,0.0
baseline,madelon,all_features,xgboost,89,500,300,1.0,0.7433304814497939,0.8166483314998166,0.18335166850018336,0.25666951855020614,0.4301998233422637,0.016649280674755573,55.49760224918524,500,0.0
baseline,madelon,all_features,xgboost,144,500,300,1.0,0.74997499749975,0.8432898027229786,0.1567101972770214,0.25002500250024995,0.42112387623637915,0.016644380055367947,55.481266851226486,500,0.0
baseline,madelon,all_features,xgboost,233,500,300,1.0,0.7466216216216216,0.84,0.16000000000000003,0.2533783783783784,0.4283162700012326,0.01598859205842018,53.295306861400604,500,0.0
baseline,olive_oil_3class,all_features,logistic_regression,20260607,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.005247998051345348,0.0008577248081564903,9.973544280889422,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,1,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.004673251882195473,0.0008596768602728844,9.99624256131261,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,7,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.0046440353617072105,0.0008636042475700378,10.041909855465557,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,13,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.004669293761253357,0.0008610235527157784,10.011901775764866,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,21,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.004663081839680672,0.0008574184030294418,9.969981430574904,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,34,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.004621335305273533,0.0008639227598905563,10.045613487099493,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,55,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.0046348851174116135,0.0008575674146413803,9.97171412373698,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,89,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.004644664935767651,0.0008603772148489952,10.004386219174362,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,144,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.0047369105741381645,0.0008650943636894226,10.05923678708631,8,0.0
baseline,olive_oil_3class,all_features,logistic_regression,233,8,86,1.0,0.9891561664757541,0.9893990294886151,0.010600970511384866,0.010843833524245894,0.00464033056050539,0.0008601685985922813,10.001960448747457,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,20260607,8,86,1.0,1.0,1.0,0.0,0.0,0.0029047569260001183,0.000863238237798214,10.037653927886208,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,1,8,86,1.0,1.0,1.0,0.0,0.0,0.0028736423701047897,0.0005324454978108406,6.191226718730705,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,7,8,86,1.0,1.0,1.0,0.0,0.0,0.001788976602256298,0.0005259616300463676,6.1158329075159035,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,13,8,86,1.0,1.0,1.0,0.0,0.0,0.001712375320494175,0.0005209427326917648,6.057473635950754,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,21,8,86,1.0,1.0,1.0,0.0,0.0,0.0017280708998441696,0.0005088774487376213,5.917179636483969,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,34,8,86,1.0,1.0,1.0,0.0,0.0,0.001683882437646389,0.0005115624517202377,5.948400601398114,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,55,8,86,1.0,1.0,1.0,0.0,0.0,0.001667233183979988,0.0005118399858474731,5.951627742412478,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,89,8,86,1.0,1.0,1.0,0.0,0.0,0.0016734171658754349,0.0005084481090307236,5.9121873143107395,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,144,8,86,1.0,1.0,1.0,0.0,0.0,0.0016782088205218315,0.0005103545263409615,5.93435495745304,8,0.0
baseline,olive_oil_3class,all_features,linear_svm,233,8,86,1.0,1.0,1.0,0.0,0.0,0.0017360588535666466,0.000514456070959568,5.9820473367391624,8,0.0
baseline,olive_oil_3class,all_features,random_forest,20260607,8,86,1.0,0.9888810586485005,1.0,0.0,0.01111894135149949,0.21640882920473814,0.013980031944811344,162.55851098617842,8,0.0
baseline,olive_oil_3class,all_features,random_forest,1,8,86,1.0,0.9814953738434609,1.0,0.0,0.01850462615653914,0.3016869081184268,0.03519217669963837,409.21135697253914,8,0.0
baseline,olive_oil_3class,all_features,random_forest,7,8,86,1.0,1.0,1.0,0.0,0.0,0.2978337090462446,0.03391814138740301,394.3969928767792,8,0.0
baseline,olive_oil_3class,all_features,random_forest,13,8,86,1.0,1.0,1.0,0.0,0.0,0.28541728015989065,0.03528573922812939,410.2992933503417,8,0.0
baseline,olive_oil_3class,all_features,random_forest,21,8,86,1.0,1.0,1.0,0.0,0.0,0.2708139969035983,0.03464061487466097,402.7978473797787,8,0.0
baseline,olive_oil_3class,all_features,random_forest,34,8,86,1.0,1.0,1.0,0.0,0.0,0.3025765251368284,0.030237827450037003,351.60264476787216,8,0.0
baseline,olive_oil_3class,all_features,random_forest,55,8,86,1.0,1.0,1.0,0.0,0.0,0.29081256315112114,0.03409031871706247,396.39905484956364,8,0.0
baseline,olive_oil_3class,all_features,random_forest,89,8,86,1.0,1.0,1.0,0.0,0.0,0.29304850194603205,0.03403731808066368,395.78276837981025,8,0.0
baseline,olive_oil_3class,all_features,random_forest,144,8,86,1.0,1.0,1.0,0.0,0.0,0.3007052708417177,0.013560840860009193,157.68419604661852,8,0.0
baseline,olive_oil_3class,all_features,random_forest,233,8,86,1.0,1.0,1.0,0.0,0.0,0.2596280463039875,0.0350286765024066,407.3101918884488,8,0.0
baseline,olive_oil_3class,all_features,xgboost,20260607,8,86,1.0,1.0,1.0,0.0,0.0,0.11255001369863749,0.0010329969227313995,12.011592124783714,8,0.0
baseline,olive_oil_3class,all_features,xgboost,1,8,86,1.0,1.0,1.0,0.0,0.0,0.039282023906707764,0.0010285358875989914,11.959719623244087,8,0.0
baseline,olive_oil_3class,all_features,xgboost,7,8,86,1.0,1.0,1.0,0.0,0.0,0.03800298646092415,0.0010544080287218094,12.26055847350941,8,0.0
baseline,olive_oil_3class,all_features,xgboost,13,8,86,1.0,1.0,1.0,0.0,0.0,0.03823637776076794,0.0010545728728175163,12.262475265319956,8,0.0
baseline,olive_oil_3class,all_features,xgboost,21,8,86,1.0,1.0,1.0,0.0,0.0,0.038373048417270184,0.0010569794103503227,12.290458259887474,8,0.0
baseline,olive_oil_3class,all_features,xgboost,34,8,86,1.0,1.0,1.0,0.0,0.0,0.037713867612183094,0.001051420345902443,12.225817975609802,8,0.0
baseline,olive_oil_3class,all_features,xgboost,55,8,86,1.0,1.0,1.0,0.0,0.0,0.03710861410945654,0.001058037392795086,12.302760381338208,8,0.0
baseline,olive_oil_3class,all_features,xgboost,89,8,86,1.0,1.0,1.0,0.0,0.0,0.03769912291318178,0.0010553812608122826,12.271875125724216,8,0.0
baseline,olive_oil_3class,all_features,xgboost,144,8,86,1.0,1.0,1.0,0.0,0.0,0.03732467629015446,0.0010452084243297577,12.153586329415788,8,0.0
baseline,olive_oil_3class,all_features,xgboost,233,8,86,1.0,1.0,1.0,0.0,0.0,0.03813305776566267,0.00106044951826334,12.330808351899302,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,20260607,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.007819144986569881,0.0005265036597847939,6.1221355788929515,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,1,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.004606866277754307,0.0005302261561155319,6.165420419948046,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,7,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.004566757939755917,0.0005295565351843834,6.15763413005097,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,13,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.004526394419372082,0.0005281809717416763,6.141639206298562,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,21,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.004556094296276569,0.0005300343036651611,6.163189577501873,8,0.0
